node ppn nthreads layout dset gset zsetx zsety zsetz groups quad zonex zoney zonez legendre solver k1 k2 k3 k4 k5 Solver k7 SweepSolver k9
0 1 64 1 4 24 2 1 1 1 16 24 24 24 24 1 0 0.0448667 0.00746676 0.0101939 0.0237755 0.0137649 0.122744 0.00079402 0.0600308 0.0367521
0 1 64 1 5 8 4 2 2 2 16 32 16 16 16 0 0 0.0493591 0.00536434 0.00379003 0.0156561 0.00645648 0.130933 0.000372041 0.095896 0.0424178
0 1 64 1 3 8 4 1 1 1 64 24 16 16 16 0 0 0.043278 0.00878498 0.00394878 0.011442 0.0246159 0.111275 0.00050893 0.053708 0.0379063
0 1 64 1 4 8 8 2 2 2 16 32 16 16 16 2 0 0.0551978 0.0176715 0.0208448 0.0226023 0.0324491 0.294676 0.00100441 0.19604 0.0765798
0 1 64 1 3 24 8 1 1 1 64 24 24 24 24 0 0 0.0568687 0.023601 0.0234771 0.0415107 0.0818815 0.43839 0.000502054 0.251003 0.187365
0 1 64 1 3 24 4 1 1 1 16 24 24 24 24 2 1 0.048242 0.0149405 0.0538115 0.0135299 0.0307984 0.261518 0.000354321 0.143101 0.065811
0 1 64 1 3 8 1 1 1 1 8 16 16 16 16 2 0 0.041326 0.0022261 0.00334509 0.00384993 0.004178 0.0334119 0.000920222 0.0123526 0.0043146
0 1 64 1 2 16 4 1 1 1 64 16 16 16 16 0 0 0.0428463 0.00228428 0.00268796 0.00981571 0.0153095 0.0811117 0.001282 0.0431301 0.0274485
0 1 64 1 5 24 2 1 1 1 24 24 24 24 24 1 0 0.0441615 0.0130868 0.0197704 0.0246134 0.0264645 0.156837 0.0001854 0.0623579 0.0493223
0 1 64 1 4 24 8 1 1 1 56 24 24 24 24 1 0 0.0547802 0.027238 0.0378717 0.0247199 0.170872 0.474081 0.000520767 0.197217 0.138191
0 1 64 1 0 24 1 1 1 1 16 24 24 24 24 4 1 0.0433656 0.0160059 0.0203711 0.0191327 0.0539082 0.170938 0.000720539 0.0495362 0.0282953
0 1 64 1 2 16 2 1 1 1 24 32 16 16 16 4 0 0.042422 0.0100579 0.0119865 0.00831094 0.0520045 0.115566 0.000413708 0.0264865 0.020111
0 1 64 1 2 8 2 1 1 1 8 24 16 16 16 0 0 0.0423687 0.00160082 0.00161484 0.00396915 0.00248257 0.0311455 0.00130971 0.0137422 0.00586844
0 1 64 1 5 8 1 1 1 1 24 24 16 16 16 1 0 0.04089 0.00475408 0.00502339 0.0110186 0.00944347 0.0580157 0.000110365 0.0228331 0.0131636
0 1 64 1 0 8 8 2 2 2 24 8 16 16 16 2 0 0.0518305 0.00717063 0.0091306 0.0182979 0.0363532 0.243533 0.0011893 0.167255 0.0477593
0 1 64 1 1 8 4 1 1 1 32 16 8 8 8 0 0 0.0427117 0.00164043 0.00129755 0.00346677 0.00291647 0.0313681 0.000537587 0.0149545 0.00459729
0 1 64 1 1 8 2 1 1 1 56 32 8 8 8 1 1 0.0438616 0.00148983 0.00171319 0.00305758 0.00649995 0.0380103 0.000570632 0.0180805 0.00710857
0 1 64 1 1 8 8 2 2 2 8 8 16 16 16 1 1 0.0539189 0.00758365 0.00869599 0.0267107 0.0200444 0.336924 0.00106527 0.268746 0.0472464
0 1 64 1 0 16 2 1 1 1 8 32 16 16 16 4 0 0.0426643 0.00376507 0.00488152 0.00627842 0.00732123 0.045209 0.000915924 0.0166072 0.00849308
0 1 64 1 4 16 8 1 1 1 24 16 16 16 16 3 1 0.0442157 0.0144833 0.0270155 0.0119017 0.0550749 0.208015 0.000347276 0.0946507 0.038573
0 1 64 1 1 8 8 1 1 1 56 24 16 16 16 3 1 0.0470854 0.025482 0.0307617 0.0178774 0.217357 0.411105 0.000332391 0.112885 0.0476727
0 1 64 1 1 24 1 1 1 1 56 24 24 24 24 3 1 0.0447978 0.0416946 0.0538355 0.0443848 0.411078 0.719623 0.000418548 0.141467 0.083826
0 1 64 1 3 16 4 1 1 1 8 32 16 16 16 2 1 0.043539 0.00423998 0.00660819 0.00943346 0.00476033 0.0697263 0.000835517 0.0382723 0.0169159
0 1 64 1 5 24 8 1 1 1 24 24 24 24 24 1 0 0.0535226 0.0182832 0.0257962 0.0179126 0.0349 0.245142 0.000298492 0.143485 0.10117
0 1 64 1 5 24 2 1 1 1 8 24 24 24 24 2 0 0.0439343 0.00903051 0.0159832 0.0110448 0.00789234 0.0859673 0.000144345 0.0370741 0.0285695
0 1 64 1 4 8 4 2 2 2 24 24 16 16 16 0 0 0.0481516 0.00533861 0.00466859 0.0209271 0.00743355 0.134748 0.00100906 0.0903924 0.0461898
0 1 64 1 5 24 4 1 1 1 32 24 24 24 24 4 1 0.0479945 0.0840104 0.130873 0.0132242 0.267789 0.752699 0.000278857 0.239193 0.11364
0 1 64 1 0 24 8 1 1 1 32 24 24 24 24 1 0 0.0530419 0.00672606 0.00804523 0.0155789 0.0398146 0.200034 0.000792207 0.120035 0.0712652
0 1 64 1 3 8 1 1 1 1 48 8 8 8 8 0 1 0.0400839 0.00114345 0.00122269 0.00272002 0.00368308 0.0268632 0.00088057 0.0110673 0.00430538
0 2 64 1 0 16 1 1 1 1 16 16 16 16 16 0 0 0.138713 0.000889806 0.0022526 0.00559988 0.0030977 0.0333017 0.00104104 0.0143952 0.00545038
0 2 64 1 1 8 2 2 2 2 8 8 16 16 16 0 0 0.14946 0.00261411 0.00208159 0.0156181 0.00310644 0.0674592 0.00064029 0.0379016 0.0117501
0 2 64 1 5 8 4 1 1 1 8 8 8 8 8 1 0 0.150335 0.000737975 0.000985617 0.00320033 0.0021552 0.0287082 9.0659e-05 0.0159526 0.00459517
0 2 64 1 0 8 2 2 2 2 8 8 16 16 16 1 1 0.159077 0.0026544 0.00340198 0.00900932 0.00390717 0.0679326 0.00107828 0.0424341 0.012616
0 2 64 1 1 8 8 2 2 2 32 8 16 16 16 4 0 0.188515 0.0113436 0.0161257 0.0198754 0.0782144 0.31182 0.000830048 0.181142 0.0501513
0 2 64 1 3 16 1 1 1 1 8 16 16 16 16 2 1 0.170739 0.00160797 0.00322279 0.00411253 0.0030786 0.0312373 0.000950616 0.0129052 0.00542426
0 2 64 1 5 16 1 1 1 1 40 16 16 16 16 4 1 0.173921 0.00940237 0.0142024 0.00960292 0.05689 0.117376 0.00013058 0.0224953 0.00936183
0 2 64 1 1 8 4 1 1 1 48 32 8 8 8 4 0 0.177818 0.00223686 0.00301829 0.00383968 0.0138099 0.0504421 0.000168008 0.0225117 0.0055011
0 2 64 1 1 16 2 1 1 1 8 32 16 16 16 4 0 0.183704 0.00590771 0.00777643 0.00598443 0.00531208 0.0483012 0.000404314 0.0177927 0.00567283
0 2 64 1 1 24 2 1 1 1 32 24 24 24 24 2 1 0.188763 0.00877036 0.012056 0.0136229 0.0474379 0.180831 0.000334984 0.0906779 0.0429138
0 2 64 1 0 8 8 1 1 1 32 24 24 24 24 3 1 0.196674 0.00955455 0.0101329 0.0253924 0.0718912 0.230287 0.00063138 0.10417 0.0439967
0 2 64 1 3 8 1 1 1 1 8 8 24 24 24 1 1 0.116451 0.00169917 0.00267297 0.00498253 0.00352209 0.0321029 0.000955969 0.0121845 0.00592359
0 2 64 1 0 24 4 1 1 1 64 24 24 24 24 4 1 0.128866 0.0293366 0.0325069 0.0833247 0.426438 0.823372 0.000479277 0.232353 0.0741962
0 2 64 1 0 16 2 1 1 1 24 32 16 16 16 2 0 0.126504 0.00291401 0.00424655 0.0070223 0.00837732 0.0583007 0.000785697 0.0287575 0.0127589
0 2 64 1 0 8 4 2 2 2 8 24 16 16 16 0 1 0.138122 0.00355885 0.00408574 0.0239149 0.00590454 0.155379 0.00106833 0.111782 0.0248072
0 2 64 1 5 16 1 1 1 1 40 32 16 16 16 0 1 0.136791 0.00314979 0.00237697 0.00746308 0.00526857 0.0564812 0.000106236 0.0324299 0.0133638
0 2 64 1 0 8 1 1 1 1 64 24 24 24 24 4 0 0.147137 0.0336845 0.0296662 0.0533949 0.423961 0.73818 0.000394903 0.176968 0.0562754
0 2 64 1 1 24 1 1 1 1 16 24 24 24 24 2 0 0.156182 0.00438687 0.00667091 0.0117422 0.0131467 0.0676397 0.000409076 0.0245471 0.0141262
0 2 64 1 3 8 2 2 2 2 48 32 16 16 16 3 0 0.171405 0.0174843 0.0200369 0.0298679 0.0570179 0.194382 0.000472633 0.0649651 0.0291874
0 2 64 1 4 8 4 2 2 2 8 16 16 16 16 2 1 0.174706 0.0053363 0.00551825 0.0225219 0.00748107 0.163437 0.00113344 0.117021 0.0333776
0 2 64 1 0 8 1 2 2 2 16 8 16 16 16 4 0 0.181779 0.00417063 0.00662003 0.0172807 0.0121896 0.0679239 0.00112093 0.0212864 0.00858305
0 2 64 1 3 8 1 1 1 1 8 8 16 16 16 4 0 0.190332 0.00168926 0.00411419 0.00347179 0.0044385 0.0314129 0.000912849 0.010023 0.00257894
0 2 64 1 2 8 1 1 1 1 56 16 16 16 16 4 0 0.196724 0.00691667 0.00955716 0.00910031 0.118584 0.195148 0.000325933 0.044779 0.0132661
0 2 64 1 0 16 8 1 1 1 24 32 16 16 16 3 1 0.208516 0.00600784 0.00676667 0.0167351 0.0161727 0.14991 0.000912087 0.0978884 0.026674
0 2 64 1 3 16 8 1 1 1 8 16 16 16 16 0 1 0.11714 0.00224068 0.00234182 0.0193865 0.00322805 0.0844672 0.000918353 0.0513788 0.0151745
0 2 64 1 1 8 2 2 2 2 8 8 16 16 16 1 0 0.12543 0.0025982 0.00243725 0.0161285 0.00341889 0.0669898 0.000584641 0.0369347 0.01147
0 2 64 1 0 8 8 2 2 2 8 24 16 16 16 0 0 0.147934 0.00608662 0.00668805 0.0189035 0.0160628 0.238152 0.000828354 0.185791 0.0468381
0 2 64 1 5 16 4 1 1 1 32 32 16 16 16 4 1 0.138256 0.0154717 0.0179616 0.0178998 0.0375438 0.160686 0.00013883 0.0676212 0.0269549
0 2 64 1 5 8 1 2 2 2 56 8 16 16 16 1 0 0.146962 0.00236576 0.00318052 0.0225669 0.0227146 0.0809563 0.000170434 0.0259487 0.0128528
0 2 64 1 1 8 4 1 1 1 16 8 8 8 8 2 0 0.154406 0.00204281 0.00144454 0.00358677 0.00290371 0.0321147 0.000522898 0.0155134 0.00318711
0 2 64 1 0 8 2 2 2 2 24 32 16 16 16 0 1 0.164892 0.00311307 0.00404986 0.0187226 0.00425623 0.173261 0.00101931 0.136166 0.0283488
0 2 64 1 3 8 1 1 1 1 8 16 8 8 8 2 1 0.171134 0.00113432 0.00117451 0.00309175 0.00246508 0.0241073 0.000943661 0.00906182 0.00307077
0 2 64 1 1 8 2 2 2 2 32 32 16 16 16 0 1 0.185264 0.00284815 0.00255136 0.00862347 0.00489288 0.192885 0.000640912 0.16744 0.0251485
0 2 64 1 1 8 2 1 1 1 8 16 24 24 24 1 0 0.19521 0.00310409 0.00279089 0.00434186 0.00392745 0.0389336 0.000509679 0.0182103 0.00653588
0 2 64 1 0 24 8 1 1 1 16 24 24 24 24 1 0 0.21096 0.00357024 0.00517708 0.0109133 0.00669192 0.12626 0.000799198 0.0928894 0.0312325
0 2 64 1 1 16 8 1 1 1 64 32 16 16 16 0 0 0.123124 0.00399279 0.00408124 0.0101415 0.0092881 0.106337 0.000545813 0.0725333 0.0316655
0 2 64 1 1 8 8 2 2 2 8 24 16 16 16 2 1 0.141612 0.00970732 0.0104406 0.060714 0.0189959 0.384111 0.000689382 0.28034 0.0468849
0 2 64 1 1 8 2 1 1 1 24 24 16 16 16 3 1 0.133424 0.00406301 0.00471616 0.00732552 0.0162616 0.0564834 0.000511072 0.0173378 0.00693639
0 2 64 1 1 8 2 2 2 2 16 24 16 16 16 1 1 0.146818 0.00325026 0.00320506 0.012007 0.00486409 0.103913 0.000577905 0.0747277 0.0167036
0 2 64 1 2 8 4 1 1 1 32 8 8 8 8 1 1 0.158419 0.00227385 0.0018366 0.00522138 0.00313949 0.0342642 0.00139683 0.0138645 0.00385617
0 2 64 1 0 16 1 1 1 1 24 16 16 16 16 3 1 0.165816 0.00278175 0.00397751 0.00708579 0.0139147 0.0502442 0.000927233 0.0155586 0.00677149
0 2 64 1 5 16 1 1 1 1 16 16 16 16 16 0 1 0.175028 0.00118757 0.00125693 0.00579986 0.00239277 0.031212 9.512e-05 0.0157917 0.0071589
0 2 64 1 1 24 1 1 1 1 24 24 24 24 24 3 1 0.182861 0.00989811 0.0133263 0.0176891 0.0429817 0.135007 0.000256442 0.0432565 0.0235905
0 2 64 1 4 24 1 1 1 1 8 24 24 24 24 0 1 0.193058 0.00195531 0.00208519 0.0062461 0.00275278 0.0496507 0.000928375 0.0298656 0.0175012
0 2 64 1 5 8 1 1 1 1 8 8 8 8 8 3 0 0.200537 0.000683831 0.000757731 0.0023216 0.00249277 0.0223458 5.7413e-05 0.0101821 0.00149734
0 2 64 1 3 8 8 1 1 1 48 16 8 8 8 3 1 0.212011 0.00233319 0.00320382 0.0121718 0.00940368 0.0589003 0.00131847 0.0253931 0.0074214
0 2 64 1 2 8 2 2 2 2 8 32 16 16 16 3 1 0.121307 0.00584856 0.00653259 0.00818556 0.00505505 0.0943813 0.00126497 0.062782 0.0171552
0 2 64 1 2 16 8 1 1 1 16 16 16 16 16 2 0 0.12635 0.00304864 0.00326601 0.00560266 0.00600958 0.0765397 0.00142205 0.0512961 0.0154275
0 2 64 1 5 8 4 2 2 2 8 24 16 16 16 1 1 0.134674 0.00406504 0.00440965 0.012496 0.00541753 0.161579 0.000335276 0.130472 0.03478
0 2 64 1 1 8 4 2 2 2 40 8 16 16 16 4 0 0.143018 0.0063455 0.0090568 0.0175297 0.0753192 0.202144 0.000468082 0.0890928 0.0252998
0 2 64 1 0 8 1 2 2 2 32 16 16 16 16 0 0 0.144459 0.00204585 0.00276023 0.0293635 0.00392353 0.0760997 0.00104762 0.0310949 0.0161624
0 2 64 1 3 16 1 1 1 1 48 32 16 16 16 3 0 0.153789 0.0166231 0.0281277 0.0195324 0.0556421 0.17063 0.000524363 0.0449037 0.0214613
0 2 64 1 3 16 2 1 1 1 16 32 16 16 16 3 0 0.170876 0.00609517 0.0100863 0.00745482 0.0080059 0.0610886 0.000884443 0.0219979 0.00966721
0 2 64 1 0 24 1 1 1 1 8 24 24 24 24 0 1 0.179138 0.00145851 0.00229042 0.00866366 0.00293085 0.0464392 0.000970261 0.0240524 0.0119138
0 2 64 1 0 16 4 1 1 1 40 32 16 16 16 2 1 0.189956 0.00502064 0.0063271 0.0152951 0.0204283 0.128751 0.000906063 0.074954 0.026197
0 2 64 1 3 8 8 2 2 2 16 8 16 16 16 2 0 0.2169 0.00582303 0.00829642 0.0193442 0.0193275 0.246857 0.00076539 0.190406 0.0468321
0 2 64 1 5 8 2 2 2 2 24 8 16 16 16 0 1 0.209459 0.00209779 0.00281414 0.0084476 0.00376829 0.0811773 0.000271227 0.0593892 0.0189074
0 2 64 1 0 16 4 1 1 1 8 16 16 16 16 3 0 0.11924 0.00204419 0.00291917 0.00464256 0.00413885 0.0486508 0.000985496 0.027375 0.00700778
0 2 64 1 4 16 1 1 1 1 56 16 16 16 16 0 0 0.120917 0.00137667 0.00232003 0.00907731 0.00539705 0.0499167 0.000944442 0.0246084 0.0107079
0 2 64 1 2 24 1 1 1 1 16 24 24 24 24 1 1 0.128044 0.00269191 0.00279638 0.0125897 0.0060709 0.0668532 0.00133692 0.0340649 0.0170615
0 2 64 1 3 8 4 1 1 1 56 8 16 16 16 3 0 0.135815 0.00535107 0.0144796 0.00542974 0.0764694 0.149291 0.000757069 0.0390003 0.0108332
0 2 64 1 5 16 1 1 1 1 48 32 16 16 16 2 0 0.143415 0.00974541 0.0118189 0.0148259 0.0381702 0.108943 0.000127084 0.0298757 0.0180566
0 2 64 1 5 8 2 2 2 2 8 8 16 16 16 4 1 0.155937 0.00256169 0.0032772 0.0130755 0.00441045 0.0698996 0.000199642 0.0423921 0.0154828
0 2 64 1 2 8 4 1 1 1 24 8 24 24 24 3 0 0.160918 0.00312287 0.00350837 0.00396291 0.0408685 0.0874864 0.00108588 0.0270133 0.0104932
0 2 64 1 4 8 8 1 1 1 24 8 16 16 16 0 1 0.178811 0.00181069 0.0023958 0.00690023 0.00415854 0.0571046 0.000992594 0.0355067 0.0155832
0 2 64 1 3 8 4 1 1 1 8 32 16 16 16 0 0 0.186375 0.00179163 0.00138186 0.00393706 0.00265982 0.0369177 0.00101764 0.0194382 0.005825
0 2 64 1 2 16 1 1 1 1 8 16 16 16 16 4 0 0.195646 0.00257787 0.00261515 0.00493372 0.00446809 0.0332417 0.00139733 0.0115024 0.00352031
0 2 64 1 5 24 2 1 1 1 8 24 24 24 24 1 1 0.205625 0.00328015 0.0045366 0.011021 0.00326494 0.0693597 9.4789e-05 0.0424798 0.024237
0 2 64 1 2 8 1 2 2 2 8 24 16 16 16 4 0 0.215331 0.00609487 0.00643761 0.019795 0.00488379 0.0652823 0.00131216 0.021281 0.010005
0 2 64 1 0 8 8 1 1 1 40 24 8 8 8 0 1 0.113425 0.00177855 0.00261825 0.00792404 0.00394654 0.0521143 0.000996883 0.0294387 0.00919926
0 2 64 1 0 8 1 1 1 1 8 16 8 8 8 3 0 0.115556 0.00111626 0.00224782 0.00292238 0.00344159 0.0263279 0.00137097 0.0084448 0.00131889
0 2 64 1 2 16 1 1 1 1 48 16 16 16 16 3 0 0.125755 0.0044483 0.00600635 0.00948118 0.0507358 0.11014 0.000874551 0.0328613 0.0121131
0 2 64 1 4 24 1 1 1 1 8 24 24 24 24 1 1 0.13869 0.00272022 0.00336732 0.00936621 0.00330778 0.054347 0.000886529 0.028972 0.0172165
0 2 64 1 2 8 4 1 1 1 24 8 8 8 8 4 0 0.143257 0.00229474 0.00265068 0.0024588 0.00485346 0.0351717 0.00142364 0.0148895 0.00331167
0 2 64 1 1 16 1 1 1 1 48 32 16 16 16 1 1 0.15233 0.00272453 0.00287738 0.0096757 0.0128226 0.070072 0.000526266 0.0346068 0.0137238
0 2 64 1 1 8 1 2 2 2 48 24 16 16 16 1 1 0.164902 0.00255815 0.0027796 0.0117003 0.0128791 0.131019 0.000584149 0.0942837 0.0194094
0 2 64 1 5 8 8 2 2 2 24 16 16 16 16 3 1 0.192851 0.0102421 0.0111927 0.0304266 0.0322294 0.5296 0.000729315 0.442086 0.070059
0 2 64 1 0 8 4 1 1 1 16 24 8 8 8 4 0 0.176873 0.00196843 0.00330284 0.00289572 0.00384039 0.0363846 0.000969802 0.0164721 0.004042
0 2 64 1 1 8 8 1 1 1 64 16 16 16 16 3 1 0.191565 0.0107723 0.0127723 0.0196055 0.125864 0.240108 0.000404715 0.0658081 0.0243249
0 2 64 1 0 8 8 2 2 2 16 16 16 16 16 2 0 0.216469 0.00725145 0.00883839 0.0192639 0.0213004 0.247359 0.00113846 0.184532 0.0473541
0 2 64 1 4 8 1 1 1 1 16 8 16 16 16 4 1 0.199827 0.00208156 0.0033419 0.00145332 0.010752 0.0366952 0.000870302 0.0115012 0.00535244
0 2 64 1 1 8 1 2 2 2 8 32 16 16 16 1 0 0.211286 0.00220409 0.00226244 0.0181144 0.00304264 0.0540228 0.000521626 0.0220932 0.00895732
0 2 64 1 1 8 8 2 2 2 32 32 16 16 16 4 0 0.24075 0.0240447 0.0297293 0.0222255 0.0709147 0.356765 0.00075259 0.205495 0.0565873
0 2 64 1 0 24 4 1 1 1 24 24 24 24 24 4 0 0.116413 0.0109182 0.0122215 0.0115343 0.0619179 0.169585 0.000676302 0.0646066 0.0296604
0 2 64 1 4 8 1 2 2 2 56 8 16 16 16 2 1 0.11903 0.00247763 0.00281272 0.0104951 0.0360804 0.104482 0.000985157 0.0456498 0.0127149
0 2 64 1 4 16 2 1 1 1 8 32 16 16 16 2 1 0.124868 0.00313454 0.00379459 0.00765011 0.00313439 0.0443406 0.000828506 0.0203297 0.00867214
0 2 64 1 5 24 1 1 1 1 16 24 24 24 24 1 1 0.141133 0.00476498 0.0068105 0.0144375 0.00690412 0.0762876 8.8835e-05 0.038525 0.021728
0 2 64 1 5 8 4 2 2 2 16 8 16 16 16 0 1 0.156207 0.00292122 0.00332073 0.0308561 0.00523932 0.156902 0.000341789 0.110645 0.0315163
0 2 64 1 2 8 1 2 2 2 32 16 16 16 16 3 0 0.159268 0.00842979 0.0103986 0.0293533 0.0259208 0.113121 0.00126681 0.0325141 0.0166193
0 2 64 1 3 16 8 1 1 1 16 16 16 16 16 1 1 0.171223 0.00314744 0.004816 0.0163467 0.00539691 0.0991885 0.000893175 0.0634327 0.0192468
0 2 64 1 5 16 4 1 1 1 16 16 16 16 16 0 0 0.178327 0.00196434 0.00190564 0.00604877 0.0027913 0.0505727 9.7325e-05 0.0330888 0.0146048
0 2 64 1 3 24 4 1 1 1 48 24 24 24 24 4 1 0.192983 0.0553403 0.18361 0.0749668 0.276566 0.819912 0.000476509 0.215349 0.079844
0 2 64 1 1 8 4 1 1 1 16 16 8 8 8 3 1 0.205621 0.00205465 0.001748 0.00609918 0.00318769 0.0333776 0.000507041 0.0135104 0.00394531
0 2 64 1 1 8 4 1 1 1 32 8 24 24 24 0 0 0.212827 0.00206304 0.00197463 0.00641106 0.00853191 0.0511061 0.000886548 0.0251367 0.0115518
0 2 64 1 1 16 4 1 1 1 32 16 16 16 16 3 0 0.223521 0.00594474 0.0093252 0.00491003 0.034452 0.0929267 0.00051462 0.0311681 0.011558
0 2 64 1 1 24 4 1 1 1 24 24 24 24 24 1 0 0.122018 0.00784325 0.00954242 0.010761 0.0181586 0.109792 0.000445119 0.0582614 0.0278773
0 2 64 1 1 8 4 2 2 2 8 24 16 16 16 4 1 0.126752 0.00849908 0.0122145 0.0292078 0.0102716 0.176122 0.000423408 0.112238 0.0256921
0 2 64 1 3 8 2 1 1 1 8 24 24 24 24 1 0 0.128344 0.00319801 0.0034814 0.00629168 0.00367542 0.0449005 0.000812959 0.0210977 0.00884995
0 2 64 1 5 8 2 1 1 1 48 8 24 24 24 0 1 0.136482 0.00346351 0.00371077 0.00619809 0.0221854 0.0705437 0.000170273 0.0295351 0.0170483
0 2 64 1 2 24 1 1 1 1 8 24 24 24 24 4 0 0.144277 0.0042133 0.00445666 0.00740825 0.00874261 0.0524395 0.00113178 0.019907 0.00917712
0 2 64 1 0 16 1 1 1 1 24 16 16 16 16 1 1 0.151548 0.00155335 0.00249435 0.00484478 0.00577078 0.0377126 0.000957252 0.0163746 0.00738706
0 2 64 1 2 24 4 1 1 1 16 24 24 24 24 3 0 0.164875 0.0063432 0.00721236 0.00966426 0.0191742 0.101663 0.000330092 0.0537886 0.0226969
0 2 64 1 2 24 4 1 1 1 40 24 24 24 24 2 1 0.175055 0.00796115 0.00849255 0.0316035 0.0616034 0.283304 0.00154307 0.163211 0.0517851
0 2 64 1 5 8 2 2 2 2 8 8 16 16 16 4 1 0.183359 0.0025121 0.00332228 0.0130112 0.00479023 0.0702384 0.000194119 0.0418026 0.0152112
0 2 64 1 0 8 8 2 2 2 16 8 16 16 16 0 0 0.208172 0.00563019 0.00663736 0.0178202 0.0168488 0.233692 0.00136002 0.181075 0.0447968
0 2 64 1 2 16 2 1 1 1 8 32 16 16 16 2 0 0.194792 0.00196018 0.00241945 0.00568485 0.00330292 0.037873 0.00136018 0.0167435 0.00682259
0 2 64 1 2 16 4 1 1 1 64 16 16 16 16 0 0 0.206035 0.0021795 0.00239518 0.00791597 0.00738465 0.068261 0.00134564 0.0413543 0.0190464
0 2 64 1 4 8 4 1 1 1 16 8 16 16 16 1 1 0.213226 0.00181085 0.00220685 0.00521736 0.00388678 0.0393682 0.000927062 0.019398 0.00876811
0 2 64 1 5 16 1 1 1 1 8 16 16 16 16 1 1 0.22019 0.00121361 0.00125156 0.00271452 0.00225366 0.0278111 7.9744e-05 0.0150465 0.00699663
0 2 64 1 4 24 4 1 1 1 8 24 24 24 24 4 1 0.119155 0.0209873 0.0430674 0.0191345 0.0202601 0.182472 0.000726699 0.0730035 0.0370152
0 2 64 1 3 8 2 2 2 2 48 8 16 16 16 4 1 0.126829 0.00741967 0.0204162 0.0230551 0.0840313 0.217762 0.000388116 0.0776622 0.0198193
0 2 64 1 3 8 2 2 2 2 16 24 16 16 16 0 0 0.135067 0.00286322 0.00280215 0.0188149 0.00405468 0.0769019 0.000994147 0.0420138 0.015837
0 2 64 1 5 8 4 2 2 2 48 8 16 16 16 2 0 0.152126 0.00454397 0.00673899 0.0208713 0.040002 0.170556 0.000431147 0.0945582 0.0339888
0 2 64 1 1 8 8 2 2 2 56 24 16 16 16 2 0 0.183233 0.0145243 0.015723 0.0213595 0.0779089 0.334194 0.000869931 0.200818 0.0630961
0 2 64 1 3 8 2 1 1 1 16 24 8 8 8 0 1 0.163656 0.00121411 0.00116717 0.00279956 0.00244049 0.0272063 0.00102541 0.0119886 0.00457401
0 2 64 1 3 8 1 2 2 2 48 8 16 16 16 1 0 0.17444 0.0025912 0.00499323 0.0261394 0.0174388 0.083976 0.000762072 0.0276933 0.0150131
0 2 64 1 2 16 4 1 1 1 48 16 16 16 16 2 0 0.184735 0.00359654 0.0045603 0.00739715 0.031818 0.0933142 0.00127765 0.0394724 0.0166941
0 2 64 1 2 16 4 1 1 1 8 32 16 16 16 2 0 0.193989 0.00239908 0.00255454 0.00552805 0.00310951 0.0481043 0.00137881 0.0273994 0.00888603
0 2 64 1 5 8 2 1 1 1 56 8 8 8 8 3 0 0.19745 0.00109028 0.00147747 0.0030232 0.0107157 0.036081 8.6027e-05 0.0144913 0.0028265
0 2 64 1 5 24 8 1 1 1 64 24 24 24 24 0 0 0.220499 0.0142951 0.0155452 0.0242615 0.0417463 0.268212 0.000289169 0.166597 0.0951748
0 2 64 1 1 8 4 1 1 1 64 16 16 16 16 1 1 0.21486 0.0029049 0.00373453 0.00854398 0.0274603 0.0878346 0.000603444 0.0387789 0.0148201
0 2 64 1 2 16 8 1 1 1 40 32 16 16 16 0 0 0.220476 0.00316526 0.00327675 0.00772318 0.00490481 0.0955808 0.000940102 0.0703508 0.0282814
0 2 64 1 0 24 4 1 1 1 56 24 24 24 24 0 1 0.12309 0.00333443 0.00405756 0.0367814 0.0148435 0.277391 0.00122859 0.206742 0.0614278
0 2 64 1 3 8 1 1 1 1 40 24 8 8 8 0 0 0.125611 0.00132878 0.00115647 0.00337843 0.00274295 0.0286766 0.000940193 0.0122627 0.00272807
0 2 64 1 4 24 4 1 1 1 16 24 24 24 24 1 1 0.136589 0.00621765 0.0101416 0.0279554 0.00805166 0.156851 0.000258527 0.100222 0.0461665
0 2 64 1 3 8 1 2 2 2 16 8 16 16 16 1 1 0.143025 0.0018711 0.00240283 0.00593902 0.00383619 0.0470209 0.000962095 0.0259147 0.00858878
0 2 64 1 2 8 4 1 1 1 8 24 8 8 8 4 1 0.151702 0.00298017 0.00211428 0.00560382 0.00278397 0.0345513 0.00146473 0.0128018 0.00343693
0 2 64 1 4 8 2 1 1 1 8 8 8 8 8 2 0 0.170878 0.00103718 0.00166111 0.00263793 0.00208296 0.0257963 0.00106386 0.010869 0.00249912
0 2 64 1 2 24 2 1 1 1 64 24 24 24 24 4 1 0.182566 0.0331316 0.0401618 0.0744755 0.457278 0.775001 0.000496277 0.147336 0.0670593
0 2 64 1 1 24 4 1 1 1 24 24 24 24 24 0 1 0.205489 0.00454823 0.00409222 0.025372 0.00657281 0.173503 0.000435546 0.126824 0.0469041
0 2 64 1 5 24 1 1 1 1 8 24 24 24 24 3 1 0.203996 0.00723578 0.0102801 0.0097654 0.00647924 0.0631278 0.000124176 0.025367 0.0146248
0 2 64 1 0 8 8 2 2 2 48 8 16 16 16 4 1 0.234403 0.0126306 0.0196039 0.0973903 0.108617 0.636195 0.00118403 0.391563 0.0506251
