nx,ny,nz,nmom,nang,ng,ichunk,node,ppn,thread,solve
0,8,32,32,2,1023,11,4,8,32,4,2.610500
0,8,32,32,3,63,11,8,8,32,4,0.471850
0,8,32,32,3,2047,8,2,8,32,4,3.724400
0,8,32,32,4,63,26,8,8,32,4,0.872570
0,8,32,32,2,32,86,4,8,32,4,2.187600
0,8,32,32,2,127,39,8,8,32,4,1.396500
0,8,32,32,2,63,128,8,8,32,4,3.061700
0,8,32,32,2,1023,11,8,8,32,4,3.262800
0,8,32,32,3,127,17,4,8,32,4,0.850920
0,8,32,32,3,32,11,2,8,32,4,0.494420
0,8,32,32,4,256,8,1,8,32,4,0.912270
0,8,32,32,1,256,57,8,8,32,4,2.824500
0,8,32,32,3,1023,26,1,8,32,4,6.105900
0,8,32,32,3,63,17,1,8,32,4,1.226600
0,8,32,32,1,127,11,2,8,32,4,0.669080
0,8,32,32,1,127,86,1,8,32,4,8.563900
0,8,32,32,2,511,26,4,8,32,4,2.573900
0,8,32,32,4,32,8,4,8,32,4,0.292400
0,8,32,32,3,511,128,1,8,32,4,22.253000
0,8,32,32,3,2047,39,8,8,32,4,15.745000
0,8,32,32,1,4096,8,4,8,32,4,5.517700
0,8,32,32,2,32,39,2,8,32,4,1.491100
0,8,32,32,2,2047,17,2,8,32,4,6.152000
0,8,32,32,2,511,128,1,8,32,4,21.817000
0,8,32,32,2,511,86,2,8,32,4,11.585000
0,8,32,32,3,32,17,8,8,32,4,0.408140
0,8,32,32,1,256,86,2,8,32,4,6.722100
0,8,32,32,2,2047,17,2,8,32,4,6.152000
0,8,32,32,2,32,39,4,8,32,4,0.987170
0,8,32,32,1,63,86,1,8,32,4,7.159400
0,8,32,32,1,63,57,4,8,32,4,1.595200
0,8,32,32,2,127,39,1,8,32,4,3.243700
0,8,32,32,1,127,128,2,8,32,4,7.773000
0,8,32,32,1,256,57,4,8,32,4,3.274200
0,8,32,32,2,1023,86,8,8,32,4,15.568000
0,8,32,32,1,2047,17,4,8,32,4,5.354100
0,8,32,32,3,2047,26,4,8,32,4,10.167000
0,8,32,32,2,511,26,2,8,32,4,2.868300
0,8,32,32,4,1023,17,4,8,32,4,5.106600
0,8,32,32,2,63,26,8,8,32,4,0.677990
0,8,32,32,3,256,39,1,8,32,4,4.088100
0,8,32,32,3,63,39,4,8,32,4,1.244900
0,8,32,32,3,256,17,2,8,32,4,1.408100
0,8,32,32,4,32,39,8,8,32,4,0.823530
0,8,32,32,3,1023,39,1,8,32,4,9.460300
0,8,32,32,3,511,17,1,8,32,4,2.556200
0,8,32,32,2,511,17,8,8,32,4,2.084700
0,8,32,32,3,2047,39,8,8,32,4,15.745000
0,8,32,32,4,32,86,2,8,32,4,3.865000
0,8,32,32,3,2047,26,1,8,32,4,10.268000
0,8,32,32,2,511,17,8,8,32,4,2.084700
0,8,32,32,2,32,17,1,8,32,4,1.071000
0,8,32,32,3,127,86,1,8,32,4,8.710000
0,8,32,32,3,63,57,8,8,32,4,1.407600
0,8,32,32,3,63,26,8,8,32,4,0.750820
0,8,32,32,3,1023,11,1,8,32,4,2.915800
0,8,32,32,1,63,26,8,8,32,4,0.623150
0,8,32,32,3,127,57,4,8,32,4,2.388000
0,8,32,32,4,1023,26,1,8,32,4,7.106600
0,8,32,32,2,127,57,4,8,32,4,2.272100
0,8,32,32,2,127,17,2,8,32,4,0.975870
0,8,32,32,1,4096,17,2,8,32,4,9.960700
0,8,32,32,3,1023,39,2,8,32,4,7.710500
0,8,32,32,4,2047,57,4,8,32,4,28.100000
0,8,32,32,4,127,17,8,8,32,4,1.038500
0,8,32,32,2,127,11,2,8,32,4,0.695290
0,8,32,32,1,511,11,4,8,32,4,1.273100
0,8,32,32,4,63,128,4,8,32,4,4.522000
0,8,32,32,4,127,8,4,8,32,4,0.580740
0,8,32,32,4,2047,11,4,8,32,4,7.732600
0,8,32,32,2,256,39,1,8,32,4,3.964500
0,8,32,32,2,1023,17,8,8,32,4,3.848900
0,8,32,32,2,256,39,2,8,32,4,2.731700
0,8,32,32,3,127,57,4,8,32,4,2.388000
0,8,32,32,2,127,39,8,8,32,4,1.396500
0,8,32,32,1,127,17,2,8,32,4,0.960980
0,8,32,32,2,63,26,2,8,32,4,1.099200
0,8,32,32,1,511,17,8,8,32,4,1.861700
0,8,32,32,1,1023,128,1,8,32,4,33.352000
0,8,32,32,4,511,128,4,8,32,4,18.587000
0,8,32,32,3,32,26,4,8,32,4,0.705520
0,8,32,32,2,2047,8,4,8,32,4,3.577700
0,8,32,32,4,63,39,2,8,32,4,1.728400
0,8,32,32,2,256,8,4,8,32,4,0.664310
0,8,32,32,3,1023,86,2,8,32,4,19.636000
0,8,32,32,1,63,11,4,8,32,4,0.414070
0,8,32,32,3,256,86,8,8,32,4,5.468000
0,8,32,32,3,1023,26,2,8,32,4,5.219800
0,8,32,32,3,511,26,4,8,32,4,2.920500
0,8,32,32,4,256,17,8,8,32,4,1.697300
0,8,32,32,1,256,86,1,8,32,4,10.363000
0,8,32,32,3,256,11,1,8,32,4,1.205500
0,8,32,32,3,1023,8,4,8,32,4,2.365200
0,8,32,32,3,32,11,1,8,32,4,0.728990
0,8,32,32,1,511,26,4,8,32,4,2.405100
0,8,32,32,1,511,57,2,8,32,4,6.614400
0,8,32,32,3,256,128,1,8,32,4,17.210000
0,8,32,32,4,2047,26,2,8,32,4,12.670000
0,8,32,32,4,127,86,2,8,32,4,5.842600
0,8,32,32,4,1023,8,2,8,32,4,2.374300
0,8,32,32,1,1023,86,4,8,32,4,14.183000
0,8,32,32,2,1023,17,1,8,32,4,3.814300
0,8,32,32,4,2047,26,2,8,32,4,12.670000
0,8,32,32,3,63,57,4,8,32,4,1.719700
0,8,32,32,4,511,8,4,8,32,4,1.544600
0,8,32,32,4,1023,17,2,8,32,4,4.658900
0,8,32,32,1,63,39,8,8,32,4,0.869220
0,8,32,32,3,32,17,1,8,32,4,1.077100
0,8,32,32,1,63,86,1,8,32,4,7.159400
0,8,32,32,1,256,39,1,8,32,4,4.289800
0,8,32,32,4,1023,128,1,8,32,4,44.279000
0,8,32,32,2,32,26,4,8,32,4,0.940610
0,8,32,32,1,127,8,1,8,32,4,0.682220
0,8,32,32,4,32,11,4,8,32,4,0.389140
0,8,32,32,4,1023,17,8,8,32,4,6.148000
0,8,32,32,2,511,128,4,8,32,4,14.102000
0,8,32,32,3,1023,8,8,8,32,4,3.229100
0,8,32,32,3,32,57,4,8,32,4,1.408400
0,8,32,32,1,63,128,4,8,32,4,3.960300
0,8,32,32,1,32,57,1,8,32,4,3.735000
0,8,32,32,2,2047,57,4,8,32,4,18.047000
0,8,32,32,1,63,26,8,8,32,4,0.623150
0,8,32,32,4,32,128,2,8,32,4,5.896700
0,8,32,32,4,4096,11,4,8,64,1,10.077000
0,8,32,32,2,256,128,1,8,64,1,14.502000
0,8,32,32,2,1023,39,4,8,64,1,5.670100
0,8,32,32,1,1023,17,4,8,64,1,2.465800
0,8,32,32,3,32,17,2,8,64,1,0.478190
0,8,32,32,1,4096,8,2,8,64,1,3.838500
0,8,32,32,3,1023,8,2,8,64,1,1.507300
0,8,32,32,3,63,26,4,8,64,1,0.741060
0,8,32,32,2,256,39,8,8,64,1,1.875100
0,8,32,32,2,511,86,2,8,64,1,10.219000
0,8,32,32,3,32,39,2,8,64,1,1.285500
0,8,32,32,2,511,26,2,8,64,1,2.523000
0,8,32,32,2,511,8,2,8,64,1,0.863870
0,8,32,32,1,4096,39,8,8,64,1,19.659000
0,8,32,32,2,256,8,8,8,64,1,0.477750
0,8,32,32,1,4096,17,1,8,64,1,9.646300
0,8,32,32,1,32,128,1,8,64,1,6.785900
0,8,32,32,1,511,39,2,8,64,1,3.950900
0,8,32,32,3,127,86,4,8,64,1,4.087000
0,8,32,32,1,1023,8,8,8,64,1,1.227100
0,8,32,32,4,256,17,4,8,64,1,1.286200
0,8,32,32,2,63,128,2,8,64,1,5.457600
0,8,32,32,1,511,128,2,8,64,1,13.629000
0,8,32,32,1,127,86,8,8,64,1,2.692800
0,8,32,32,4,32,8,8,8,64,1,0.148020
0,8,32,32,1,32,86,8,8,64,1,1.396700
0,8,32,32,1,511,17,8,8,64,1,1.356300
0,8,32,32,2,63,26,4,8,64,1,0.660550
0,8,32,32,3,1023,86,2,8,64,1,19.254000
0,8,32,32,4,63,128,1,8,64,1,8.870200
0,8,32,32,3,1023,39,1,8,64,1,9.150300
0,8,32,32,3,256,39,1,8,64,1,4.129700
0,8,32,32,1,63,26,2,8,64,1,0.769940
0,8,32,32,3,511,57,2,8,64,1,6.602600
0,8,32,32,3,2047,8,8,8,64,1,3.230700
0,8,32,32,4,127,11,1,8,64,1,0.931670
0,8,32,32,2,2047,11,4,8,64,1,3.212100
0,8,32,32,3,2047,57,4,8,64,1,17.899000
0,8,32,32,3,511,86,4,8,64,1,9.483100
0,8,32,32,1,511,57,2,8,64,1,5.533600
0,8,32,32,4,1023,57,4,8,64,1,11.883000
0,8,32,32,4,2047,57,2,8,64,1,25.322000
0,8,32,32,3,63,8,8,8,64,1,0.227250
0,8,32,32,4,127,17,1,8,64,1,1.220100
0,8,32,32,3,63,17,1,8,64,1,0.834220
0,8,32,32,1,511,11,8,8,64,1,0.968470
0,8,32,32,2,32,86,8,8,64,1,1.329100
0,8,32,32,1,127,39,4,8,64,1,1.358800
0,8,32,32,1,1023,11,1,8,64,1,1.851500
0,8,32,32,4,127,8,1,8,64,1,0.534400
0,8,32,32,1,63,17,2,8,64,1,0.524580
0,8,32,32,1,63,17,1,8,64,1,0.776780
0,8,32,32,2,1023,128,1,8,64,1,32.600000
0,8,32,32,1,4096,26,8,8,64,1,11.877000
0,8,32,32,4,511,17,2,8,64,1,2.220300
0,8,32,32,4,2047,11,2,8,64,1,4.967400
0,8,32,32,3,256,8,1,8,64,1,0.812860
0,8,32,32,2,32,57,2,8,64,1,1.678200
0,8,32,32,3,1023,17,4,8,64,1,2.996700
0,8,32,32,3,32,11,1,8,64,1,0.489400
0,8,32,32,2,256,57,4,8,64,1,2.894000
0,8,32,32,4,256,86,2,8,64,1,8.460500
0,8,32,32,1,32,11,4,8,64,1,0.232470
0,8,32,32,4,511,128,8,8,64,1,15.263000
0,8,32,32,2,511,17,8,8,64,1,1.372700
0,8,32,32,3,127,128,2,8,64,1,8.157400
0,8,32,32,2,127,17,2,8,64,1,0.739490
0,8,32,32,4,256,128,8,8,64,1,9.021800
0,8,32,32,4,2047,17,2,8,64,1,7.310500
0,8,32,32,4,2047,39,1,8,64,1,19.279000
0,8,32,32,2,256,57,8,8,64,1,2.635100
0,8,32,32,1,32,128,4,8,64,1,2.505500
0,8,32,32,3,256,11,4,8,64,1,0.712180
0,8,32,32,3,256,17,1,8,64,1,1.467400
0,8,32,32,2,2047,26,8,8,64,1,6.607700
0,8,32,32,1,256,128,1,8,64,1,12.047000
0,8,32,32,3,1023,8,2,8,64,1,1.507300
0,8,32,32,4,2047,86,2,8,64,1,44.471000
0,8,32,32,4,32,128,2,8,64,1,4.358400
0,8,32,32,3,127,86,8,8,64,1,3.003900
0,8,32,32,2,511,8,4,8,64,1,0.712110
0,8,32,32,4,2047,26,1,8,64,1,11.864000
0,8,32,32,1,63,11,8,8,64,1,0.212620
0,8,32,32,4,1023,26,2,8,64,1,5.495900
0,8,32,32,1,256,86,1,8,64,1,8.659700
0,8,32,32,2,256,8,4,8,64,1,0.454960
0,8,32,32,1,32,57,4,8,64,1,1.013300
0,8,32,32,1,256,17,8,8,64,1,0.755310
0,8,32,32,1,63,39,1,8,64,1,1.737600
0,8,32,32,2,2047,128,4,8,64,1,40.907000
0,8,32,32,3,127,17,2,8,64,1,0.854550
0,8,32,32,4,32,57,1,8,64,1,2.835700
0,8,32,32,2,511,17,1,8,64,1,1.830700
0,8,32,32,4,4096,8,4,8,64,1,7.430000
0,8,32,32,3,32,86,1,8,64,1,4.649300
0,8,32,32,3,256,8,1,8,64,1,0.812860
0,8,32,32,4,32,8,8,8,64,1,0.148020
0,8,32,32,2,32,8,1,8,64,1,0.342320
0,8,32,32,2,511,11,8,8,64,1,1.076200
0,8,32,32,2,1023,17,1,8,64,1,3.525000
0,8,32,32,3,2047,86,4,8,64,1,32.315000
0,8,32,32,2,511,39,8,8,64,1,3.162100
0,8,32,32,4,2047,17,1,8,64,1,8.335200
0,8,32,32,1,511,11,8,8,64,1,0.968470
0,8,32,32,2,63,26,1,8,64,1,1.460400
0,8,32,32,4,256,11,1,8,64,1,1.370200
0,8,32,32,1,63,26,1,8,64,1,1.306700
0,8,32,32,3,1023,11,4,8,64,1,2.254500
0,8,32,32,1,63,17,8,8,64,1,0.397880
0,8,32,32,3,32,39,8,8,64,1,0.717060
0,8,32,32,4,256,17,1,8,64,1,1.977100
0,8,32,32,1,1023,17,2,8,64,1,2.653900
0,8,32,32,1,2047,128,2,8,64,1,41.076000
0,8,32,32,4,32,26,8,8,64,1,0.522830
0,8,32,32,1,32,128,2,8,64,1,3.948200
0,8,32,32,4,511,26,1,8,64,1,4.031200
0,8,32,32,2,63,86,2,8,64,1,3.725400
0,8,32,32,4,127,86,8,8,64,1,4.076800
0,8,32,32,4,63,17,8,8,64,1,0.518940
0,8,32,32,3,511,11,8,8,64,1,1.269300
0,8,32,32,1,63,57,1,8,64,1,3.225700
0,8,32,32,3,32,26,4,8,64,1,0.602980
0,8,32,32,2,511,86,2,8,64,1,10.219000
0,8,32,32,4,1023,57,1,8,64,1,16.786000
0,8,32,32,4,2047,57,4,8,64,1,23.625000
0,8,32,32,1,256,86,1,8,64,1,8.659700
0,8,32,32,2,511,8,8,8,64,1,0.803370
0,8,32,32,2,4096,26,2,8,64,1,14.121000
0,8,32,32,2,1023,17,8,8,64,1,2.487700
0,8,32,32,3,511,128,4,8,64,1,15.267000
0,8,32,32,1,32,11,4,8,64,1,0.232470
0,8,32,32,4,32,11,1,8,64,1,0.584630
0,8,32,32,2,2047,8,4,8,64,1,2.361500
0,8,32,32,3,511,128,8,8,64,1,12.879000
0,8,32,32,1,256,57,1,8,64,1,4.844500
0,8,32,32,3,511,57,8,8,64,1,5.057100
0,8,32,32,2,32,17,8,8,64,1,0.258220
0,8,32,32,4,4096,11,2,8,64,1,9.655500
0,8,32,32,1,2047,39,8,8,64,1,9.577000
0,8,32,32,1,63,39,2,8,64,1,1.335700
0,8,32,32,2,127,26,1,8,64,1,1.891900
0,8,32,32,2,127,86,4,8,64,1,3.748000
0,8,32,32,2,1023,39,8,8,64,1,5.232500
0,8,32,32,4,127,86,8,8,64,1,4.076800
0,8,32,32,4,256,57,1,8,64,1,6.356600
0,8,32,32,2,511,8,1,8,64,1,0.966330
0,8,32,32,2,256,86,2,8,64,1,6.510100
0,8,32,32,4,63,8,2,8,64,1,0.349380
0,8,32,32,4,127,39,1,8,64,1,3.093900
0,8,32,32,4,32,8,2,8,64,1,0.237810
0,8,32,32,3,32,128,4,8,64,1,3.351000
0,8,32,32,4,4096,39,2,8,64,1,33.387000
0,8,32,32,1,511,26,8,8,64,1,1.881500
0,8,32,32,3,63,57,8,8,64,1,1.347700
0,8,32,32,3,256,8,4,8,64,1,0.511430
0,8,32,32,3,63,8,8,8,64,1,0.227250
0,8,32,32,3,256,57,1,8,64,1,5.766000
0,8,32,32,3,127,57,1,8,64,1,4.161500
0,8,32,32,2,4096,8,1,8,64,1,4.938700
0,8,32,32,1,127,39,4,8,64,1,1.358800
0,8,32,32,1,127,128,8,8,64,1,3.867600
0,8,32,32,2,4096,8,2,8,64,1,4.557100
0,8,32,32,1,256,57,8,8,64,1,2.352700
0,8,32,32,3,32,17,2,8,64,1,0.478190
0,8,32,32,1,127,11,4,8,64,1,0.384810
0,8,32,32,1,2047,11,4,8,64,1,2.758900
0,8,32,32,1,32,11,2,8,64,1,0.318340
0,8,32,32,3,256,26,2,8,64,1,1.630500
0,8,32,32,1,2047,8,8,8,64,1,2.247600
0,8,32,32,4,511,26,1,8,64,1,4.031200
0,8,32,32,1,256,26,4,8,64,1,1.267200
0,8,32,32,4,256,17,8,8,64,1,1.196800
0,8,32,32,1,127,86,2,8,64,1,4.068600
0,8,32,32,2,2047,26,1,8,64,1,8.798000
0,8,32,32,2,1023,86,4,8,64,1,14.864000
0,8,32,32,4,127,39,2,8,64,1,2.206200
0,8,32,32,1,63,57,4,8,64,1,1.371300
0,8,32,32,2,1023,39,4,8,64,1,5.670100
0,8,32,32,2,63,17,2,8,64,1,0.553730
0,8,32,32,4,32,86,1,8,64,1,4.781600
0,8,32,32,2,4096,39,8,8,64,1,20.918000
0,8,32,32,3,63,17,1,8,64,1,0.834220
0,8,32,32,2,32,17,4,8,64,1,0.329880
0,8,32,32,4,63,11,2,8,64,1,0.418760
0,8,32,32,2,511,17,8,8,64,1,1.372700
0,8,32,32,1,511,128,4,8,64,1,11.188000
0,8,32,32,3,32,39,4,8,64,1,0.771300
0,8,32,32,3,256,17,1,8,64,1,1.467400
0,8,32,32,3,32,11,2,8,64,1,0.318360
0,8,32,32,2,63,86,1,8,64,1,5.009200
0,8,32,32,4,127,8,4,8,64,1,0.343180
0,8,32,32,4,511,26,8,8,64,1,2.628500
0,8,32,32,2,2047,26,8,8,64,1,6.607700
0,8,32,32,1,2047,26,4,8,64,1,5.571700
0,8,32,32,3,4096,57,2,8,64,1,39.883000
0,8,32,32,3,32,57,2,8,64,1,1.581000
0,8,32,32,1,63,86,8,8,64,1,1.645600
0,8,32,32,4,256,57,1,8,64,1,6.356600
0,8,32,32,1,127,8,8,8,64,1,0.243060
0,8,32,32,4,2047,17,2,8,64,1,7.310500
0,8,32,32,2,32,11,8,8,64,1,0.181740
0,8,32,32,2,127,86,1,8,64,1,6.266500
0,8,32,32,3,256,8,2,8,64,1,0.548410
0,8,32,32,3,2047,128,4,8,64,1,48.479000
0,8,32,32,4,63,86,1,8,64,1,5.548400
0,8,32,32,3,63,17,1,8,64,1,0.834220
0,8,32,32,1,511,128,1,8,64,1,17.867000
0,8,32,32,2,32,17,8,8,64,1,0.258220
0,8,32,32,3,4096,39,4,8,64,1,25.738000
0,8,32,32,3,63,128,4,8,64,1,3.768300
0,8,32,32,3,1023,57,2,8,64,1,11.084000
0,8,32,32,2,1023,17,2,8,64,1,2.768300
0,8,32,32,4,256,8,1,8,64,1,0.776440
0,8,32,32,1,256,26,1,8,64,1,1.813900
0,8,32,32,1,63,128,8,8,64,1,2.425500
0,8,32,32,3,4096,8,4,8,64,1,5.661200
0,8,32,32,3,2047,8,1,8,64,1,3.037900
0,8,32,32,4,4096,39,2,8,64,1,33.387000
0,8,32,32,2,2047,8,2,8,64,1,2.384900
0,8,32,32,4,2047,17,2,8,64,1,7.310500
0,8,32,32,1,32,86,2,8,64,1,2.430700
0,8,32,32,2,32,86,8,8,64,1,1.329100
0,8,32,32,3,511,39,8,8,64,1,3.332200
0,8,32,32,1,63,17,2,8,64,1,0.524580
0,8,32,32,2,256,11,1,8,64,1,0.850350
0,8,32,32,2,256,11,2,8,64,1,0.679620
0,8,32,32,2,256,128,1,8,64,1,14.502000
0,8,32,32,1,256,26,8,8,64,2,1.162900
0,8,32,32,4,2047,128,8,8,64,2,58.895000
0,8,32,32,3,256,11,2,8,64,2,0.840820
0,8,32,32,2,32,128,1,8,64,2,8.143600
0,8,32,32,2,1023,8,2,8,64,2,1.328100
0,8,32,32,2,63,26,2,8,64,2,0.953380
0,8,32,32,1,63,39,8,8,64,2,0.784300
0,8,32,32,2,2047,8,8,8,64,2,3.131900
0,8,32,32,2,256,26,1,8,64,2,2.304000
0,8,32,32,4,2047,86,8,8,64,2,37.580000
0,8,32,32,2,1023,8,4,8,64,2,1.428500
0,8,32,32,2,511,86,8,8,64,2,6.511800
0,8,32,32,2,32,11,8,8,64,2,0.254100
0,8,32,32,2,127,17,8,8,64,2,0.610280
0,8,32,32,1,2047,39,2,8,64,2,10.373000
0,8,32,32,2,1023,86,8,8,64,2,11.888000
0,8,32,32,2,32,86,1,8,64,2,5.413800
0,8,32,32,1,256,39,4,8,64,2,1.943200
0,8,32,32,4,32,26,2,8,64,2,0.845720
0,8,32,32,2,256,17,8,8,64,2,0.906640
0,8,32,32,3,256,26,8,8,64,2,1.337800
0,8,32,32,1,1023,26,4,8,64,2,3.215600
0,8,32,32,3,32,11,2,8,64,2,0.414170
0,8,32,32,3,256,128,1,8,64,2,16.060000
0,8,32,32,1,63,17,8,8,64,2,0.412920
0,8,32,32,2,511,39,2,8,64,2,3.563800
0,8,32,32,3,127,8,8,8,64,2,0.407430
0,8,32,32,3,1023,57,1,8,64,2,12.141000
0,8,32,32,3,127,57,4,8,64,2,2.078400
0,8,32,32,3,2047,57,4,8,64,2,16.680000
0,8,32,32,3,127,8,8,8,64,2,0.407430
0,8,32,32,3,32,57,2,8,64,2,1.954000
0,8,32,32,2,63,11,1,8,64,2,0.669760
0,8,32,32,1,4096,11,1,8,64,2,5.908800
0,8,32,32,1,511,128,4,8,64,2,10.515000
0,8,32,32,1,2047,86,4,8,64,2,21.293000
0,8,32,32,4,2047,11,1,8,64,2,5.049500
0,8,32,32,2,256,8,2,8,64,2,0.589010
0,8,32,32,4,32,86,2,8,64,2,3.423100
0,8,32,32,3,1023,39,4,8,64,2,6.107000
0,8,32,32,3,2047,26,4,8,64,2,7.378200
0,8,32,32,2,511,8,1,8,64,2,0.959300
0,8,32,32,2,256,57,8,8,64,2,2.488300
0,8,32,32,4,63,39,2,8,64,2,1.543600
0,8,32,32,1,2047,8,1,8,64,2,2.206200
0,8,32,32,2,2047,26,8,8,64,2,6.656500
0,8,32,32,1,256,26,8,8,64,2,1.162900
0,8,32,32,2,511,17,4,8,64,2,1.460500
0,8,32,32,2,127,8,8,8,64,2,0.371220
0,8,32,32,3,32,8,8,8,64,2,0.201670
0,8,32,32,3,256,57,1,8,64,2,5.852600
0,8,32,32,4,127,39,2,8,64,2,1.965700
0,8,32,32,3,32,86,4,8,64,2,2.049100
0,8,32,32,1,1023,8,1,8,64,2,1.331600
0,8,32,32,4,256,128,8,8,64,2,7.755200
0,8,32,32,1,256,86,1,8,64,2,9.470500
0,8,32,32,3,63,8,8,8,64,2,0.276070
0,8,32,32,1,511,11,4,8,64,2,0.990160
0,8,32,32,1,1023,86,1,8,64,2,17.644000
0,8,32,32,1,63,57,4,8,64,2,1.394500
0,8,32,32,1,63,11,1,8,64,2,0.648680
0,8,32,32,1,511,17,4,8,64,2,1.409700
0,8,32,32,1,511,39,2,8,64,2,3.599900
0,8,32,32,2,256,8,2,8,64,2,0.589010
0,8,32,32,3,127,8,8,8,64,2,0.407430
0,8,32,32,2,2047,39,4,8,64,2,9.499000
0,8,32,32,3,256,128,8,8,64,2,6.778800
0,8,32,32,1,1023,26,1,8,64,2,4.174200
0,8,32,32,1,2047,57,4,8,64,2,12.511000
0,8,32,32,4,256,11,1,8,64,2,1.177700
0,8,32,32,2,127,17,8,8,64,2,0.610280
0,8,32,32,4,127,26,1,8,64,2,1.933400
0,8,32,32,2,63,8,4,8,64,2,0.281090
0,8,32,32,2,32,26,4,8,64,2,0.633090
0,8,32,32,1,256,26,8,8,64,2,1.162900
0,8,32,32,3,4096,8,2,8,64,2,5.221200
0,8,32,32,1,1023,17,8,8,64,2,2.253200
0,8,32,32,2,2047,39,1,8,64,2,11.991000
0,8,32,32,3,4096,26,1,8,64,2,17.323000
0,8,32,32,4,2047,39,1,8,64,2,16.829000
0,8,32,32,4,4096,57,1,8,64,2,53.638000
0,8,32,32,2,1023,26,2,8,64,2,3.752000
0,8,32,32,4,63,128,1,8,64,2,10.234000
0,8,32,32,3,2047,8,8,8,64,2,3.754200
0,8,32,32,4,256,17,8,8,64,2,1.146600
0,8,32,32,3,2047,17,2,8,64,2,5.544700
0,8,32,32,3,127,57,8,8,64,2,1.730300
0,8,32,32,4,511,17,4,8,64,2,1.855500
0,8,32,32,1,2047,8,4,8,64,2,2.157400
0,8,32,32,3,63,11,4,8,64,2,0.368510
0,8,32,32,3,256,39,8,8,64,2,1.885800
0,8,32,32,2,127,26,8,8,64,2,0.878640
0,8,32,32,4,1023,17,8,8,64,2,3.725200
0,8,32,32,2,256,8,8,8,64,2,0.564760
0,8,32,32,4,256,11,4,8,64,2,0.852230
0,8,32,32,2,127,57,8,8,64,2,1.606100
0,8,32,32,1,256,11,1,8,64,2,0.999120
0,8,32,32,4,63,11,1,8,64,2,0.700550
0,8,32,32,1,63,26,2,8,64,2,0.914560
0,8,32,32,1,511,57,4,8,64,2,4.248000
0,8,32,32,4,127,57,8,8,64,2,1.964500
0,8,32,32,3,63,26,1,8,64,2,1.523200
0,8,32,32,3,256,128,4,8,64,2,7.989900
0,8,32,32,2,511,17,1,8,64,2,1.956800
0,8,32,32,1,63,86,4,8,64,2,2.329300
0,8,32,32,2,63,8,2,8,64,2,0.357540
0,8,32,32,3,63,39,4,8,64,2,1.094300
0,8,32,32,2,256,39,1,8,64,2,3.697500
0,8,32,32,3,32,39,1,8,64,2,2.229900
0,8,32,32,2,1023,26,2,8,64,2,3.752000
0,8,32,32,4,1023,26,4,8,64,2,4.899200
0,8,32,32,3,1023,39,2,8,64,2,6.557100
0,8,32,32,1,256,128,4,8,64,2,6.483200
0,8,32,32,2,63,17,8,8,64,2,0.445910
0,8,32,32,4,511,17,4,8,64,2,1.855500
0,8,32,32,1,256,39,1,8,64,2,3.798400
0,8,32,32,3,4096,39,4,8,64,2,24.567000
0,8,32,32,4,1023,57,4,8,64,2,10.998000
0,8,32,32,3,32,11,1,8,64,2,0.596690
0,8,32,32,4,2047,39,8,8,64,2,15.265000
0,8,32,32,2,32,17,8,8,64,2,0.328500
0,8,32,32,3,511,17,4,8,64,2,1.649600
0,8,32,32,2,127,17,8,8,64,2,0.610280
0,8,32,32,3,256,8,8,8,64,2,0.633490
0,8,32,32,2,63,86,2,8,64,2,3.819600
0,8,32,32,4,1023,57,8,8,64,2,10.282000
0,8,32,32,3,63,39,4,8,64,2,1.094300
0,8,32,32,1,32,26,2,8,64,2,0.805920
0,8,32,32,2,511,86,1,8,64,2,12.294000
0,8,32,32,4,2047,17,8,8,64,2,7.584800
0,8,32,32,3,1023,17,2,8,64,2,2.963600
0,8,32,32,2,256,128,4,8,64,2,7.258000
0,8,32,32,3,256,128,2,8,64,2,10.635000
0,8,32,32,2,256,39,4,8,64,2,1.936500
0,8,32,32,3,2047,17,2,8,64,2,5.544700
0,8,32,32,4,1023,39,2,8,64,2,7.783300
0,8,32,32,1,32,17,2,8,64,2,0.571350
0,8,32,32,1,63,8,4,8,64,2,0.272240
0,8,32,32,3,1023,8,8,8,64,2,1.944700
0,8,32,32,1,63,86,2,8,64,2,3.669200
0,8,32,32,3,127,8,1,8,64,2,0.587810
0,8,32,32,4,4096,57,2,8,64,2,47.895000
0,8,32,32,3,256,39,4,8,64,2,2.089200
0,8,32,32,3,2047,8,1,8,64,2,2.811400
0,8,32,32,3,32,8,8,8,64,2,0.201670
0,8,32,32,2,256,8,8,8,64,2,0.564760
0,8,32,32,2,32,128,1,8,64,2,8.143600
0,8,32,32,4,63,17,8,8,64,2,0.498150
0,8,32,32,3,32,26,1,8,64,2,1.314900
0,8,32,32,1,2047,86,4,8,64,2,21.293000
0,8,32,32,1,127,8,8,8,64,2,0.334600
0,8,32,32,2,127,8,4,8,64,2,0.367270
0,8,32,32,2,1023,11,4,8,64,2,1.882700
0,8,32,32,4,63,8,2,8,64,2,0.382590
0,8,32,32,4,256,86,1,8,64,2,10.607000
0,8,32,32,2,511,57,4,8,64,2,4.457900
0,8,32,32,3,63,39,2,8,64,2,1.602600
0,8,32,32,4,32,57,1,8,64,2,3.348500
0,8,32,32,3,2047,39,1,8,64,2,13.755000
0,8,32,32,2,4096,26,8,8,64,2,13.631000
0,8,32,32,1,511,128,2,8,64,2,12.407000
