m,n,p,avg,std
11461,16022,286,64,0.0488188,0.00985352
11462,18322,286,64,0.0546831,0.0105661
11463,20953,286,64,0.0572875,0.016827
11464,23961,286,64,0.0600788,0.00989258
11465,27401,286,64,0.0645216,0.0050001
11466,31335,286,64,0.0683787,0.00723945
11467,35834,286,64,0.091196,0.169863
11468,40979,286,64,0.0961185,0.228847
11469,46862,286,64,0.10357,0.112267
11470,53590,286,64,0.126228,0.266728
11471,61284,286,64,0.13879,0.143541
11472,70083,286,64,0.169263,0.176437
11473,80145,286,64,0.187332,0.0377863
11474,91652,286,64,0.212511,0.00886805
11475,104810,286,64,0.284207,0.0822649
11476,119858,286,64,0.335962,0.0345215
11477,137066,286,64,0.434467,0.0298617
11478,156746,286,64,0.52966,0.0343537
11479,179250,286,64,0.665377,0.0263715
11480,204985,286,64,0.824325,0.0227297
11481,234416,286,64,1.05618,0.0216362
11482,268071,286,64,1.35946,0.00949126
11483,306559,286,64,1.38785,0.0179373
11484,350573,286,64,1.3902,0.00933519
11485,400906,286,64,1.36788,0.0147669
11486,458465,286,64,1.41641,0.0124531
11487,524288,286,64,1.41102,0.0160982
11488,8192,327,64,0.0459344,0.00997784
11489,9368,327,64,0.052763,0.0146475
11490,10713,327,64,0.0613595,0.334271
11491,12251,327,64,0.0558709,0.0522038
11492,14010,327,64,0.0602015,0.109198
11493,16022,327,64,0.0599461,0.0582847
11494,18322,327,64,0.0619226,0.00985339
11495,20953,327,64,0.0644721,0.00935429
11496,23961,327,64,0.0679102,0.00929548
11497,27401,327,64,0.0716492,0.00956893
11498,31335,327,64,0.0754827,0.00600472
11499,35834,327,64,0.0866599,0.00820554
11500,40979,327,64,0.093857,0.00913624
11501,46862,327,64,0.10395,0.00668782
11502,53590,327,64,0.116716,0.00593824
11503,61284,327,64,0.131543,0.0111369
11504,70083,327,64,0.160148,0.00427525
11505,80145,327,64,0.186716,0.0075197
11506,91652,327,64,0.221373,0.00636773
11507,104810,327,64,0.267542,0.00288716
11508,119858,327,64,0.322258,0.00381852
11509,137066,327,64,0.403714,0.00960216
11510,156746,327,64,0.503284,0.00136951
11511,179250,327,64,0.63152,0.00576698
11512,204985,327,64,0.79321,0.00128164
11513,234416,327,64,1.00743,0.000793266
11514,268071,327,64,1.34649,0.00117907
11515,306559,327,64,1.35598,0.0019352
11516,350573,327,64,1.36377,0.00169453
11517,400906,327,64,1.36504,0.00294746
11518,458465,327,64,1.36336,0.00214984
11519,524288,327,64,1.36505,0.0013908
11520,8192,374,64,0.0548749,0.00941857
11521,9368,374,64,0.0618641,0.00986318
11522,10713,374,64,0.0626901,0.00984762
11523,12251,374,64,0.0626428,0.0132188
11524,14010,374,64,0.0637392,0.0106276
11525,16022,374,64,0.0662148,0.00933025
11526,18322,374,64,0.0730637,0.00997663
11527,20953,374,64,0.0776775,0.0575797
11528,23961,374,64,0.0783552,0.00926099
11529,27401,374,64,0.082448,0.00491582
11530,31335,374,64,0.0866544,0.00921668
11531,35834,374,64,0.0982315,0.0096596
11532,40979,374,64,0.1068,0.00716916
11533,46862,374,64,0.115461,0.00988236
11534,53590,374,64,0.128825,0.00473895
11535,61284,374,64,0.143617,0.0113292
11536,70083,374,64,0.172902,0.00426797
11537,80145,374,64,0.199473,0.00557161
11538,91652,374,64,0.233766,0.00332292
11539,104810,374,64,0.276246,0.00439346
11540,119858,374,64,0.332155,0.00249019
11541,137066,374,64,0.412988,0.00997925
11542,156746,374,64,0.513364,0.00281727
11543,179250,374,64,0.640126,0.0021278
11544,204985,374,64,0.806717,0.00623989
11545,234416,374,64,1.01899,0.00983845
11546,268071,374,64,1.35836,0.00126743
11547,306559,374,64,1.37498,0.00158174
11548,350573,374,64,1.37425,0.0028077
11549,400906,374,64,1.37972,0.00332189
11550,458465,374,64,1.38174,0.00285004
11551,524288,374,64,1.38017,0.0019987
11552,8192,428,64,0.0679151,0.00927464
11553,9368,428,64,0.0879891,0.241521
11554,10713,428,64,0.0779738,0.00788936
11555,12251,428,64,0.0785066,0.00988672
11556,14010,428,64,0.0806644,0.00690553
11557,16022,428,64,0.0827602,0.00651967
11558,18322,428,64,0.0916918,0.00927308
11559,20953,428,64,0.0946736,0.00875778
11560,23961,428,64,0.0988856,0.00736575
11561,27401,428,64,0.103237,0.00853775
11562,31335,428,64,0.109055,0.00417735
11563,35834,428,64,0.124522,0.0326228
11564,40979,428,64,0.135091,0.0065331
11565,46862,428,64,0.147872,0.00325035
11566,53590,428,64,0.163784,0.00601715
11567,61284,428,64,0.184256,0.00326367
11568,70083,428,64,0.220449,0.00507393
11569,80145,428,64,0.253193,0.00193102
11570,91652,428,64,0.297264,0.00104193
11571,104810,428,64,0.356997,0.000640587
11572,119858,428,64,0.435392,0.00225541
11573,137066,428,64,0.54704,0.0018871
11574,156746,428,64,0.684524,0.0010895
11575,179250,428,64,0.871098,0.00603683
11576,204985,428,64,1.1321,0.0418663
11577,234416,428,64,1.42601,0.00442646
11578,268071,428,64,2.00181,0.00313521
11579,306559,428,64,2.02034,0.00321603
11580,350573,428,64,2.03063,0.000861514
11581,400906,428,64,2.0446,0.00227139
11582,458465,428,64,2.04285,0.00139848
11583,524288,428,64,2.05066,0.00308363
11584,8192,490,64,0.0774582,0.00933224
11585,9368,490,64,0.088713,0.00718296
11586,10713,490,64,0.089345,0.00718224
11587,12251,490,64,0.09105,0.00404718
11588,14010,490,64,0.0929976,0.005587
11589,16022,490,64,0.0943804,0.00515816
11590,18322,490,64,0.105251,0.00800723
11591,20953,490,64,0.108206,0.00865537
11592,23961,490,64,0.111942,0.00921705
11593,27401,490,64,0.117312,0.00684473
11594,31335,490,64,0.122482,0.009998
11595,35834,490,64,0.137708,0.00542931
11596,40979,490,64,0.149988,0.00597742
11597,46862,490,64,0.163252,0.00470346
11598,53590,490,64,0.178088,0.00835209
11599,61284,490,64,0.198807,0.00487469
11600,70083,490,64,0.236355,0.00872135
11601,80145,490,64,0.268509,0.00108965
11602,91652,490,64,0.313546,0.00246663
11603,104810,490,64,0.375533,0.00979719
11604,119858,490,64,0.450425,0.00136302
11605,137066,490,64,0.562632,0.00194346
11606,156746,490,64,0.701114,0.00674676
11607,179250,490,64,0.885252,0.00190703
11608,204985,490,64,1.1342,0.00111705
11609,234416,490,64,1.44552,0.00354917
11610,268071,490,64,2.02108,0.0052816
11611,306559,490,64,2.04161,0.00474465
11612,350573,490,64,2.05589,0.00307698
11613,400906,490,64,2.07097,0.0033901
11614,458465,490,64,2.0752,0.00225445
11615,524288,490,64,2.0789,0.000945756
11616,8192,560,64,0.0932572,0.00713681
11617,9368,560,64,0.105934,0.00966534
11618,10713,560,64,0.107134,0.0078671
11619,12251,560,64,0.108762,0.00607543
11620,14010,560,64,0.112456,0.0220682
11621,16022,560,64,0.113573,0.00223987
11622,18322,560,64,0.124581,0.00969518
11623,20953,560,64,0.128386,0.00970752
11624,23961,560,64,0.134068,0.00956573
11625,27401,560,64,0.140203,0.00903294
11626,31335,560,64,0.147886,0.00665538
11627,35834,560,64,0.167681,0.00455672
11628,40979,560,64,0.180048,0.0064324
11629,46862,560,64,0.194687,0.00162614
11630,53590,560,64,0.215787,0.00235612
11631,61284,560,64,0.240084,0.00286337
11632,70083,560,64,0.285734,0.00239597
11633,80145,560,64,0.331323,0.000845053
11634,91652,560,64,0.389632,0.0102542
11635,104810,560,64,0.477986,0.00754905
11636,119858,560,64,0.592332,0.00356091
11637,137066,560,64,0.811919,0.00919067
11638,156746,560,64,0.838222,0.00359982
11639,179250,560,64,0.851458,0.00164084
11640,204985,560,64,0.863184,0.0054684
11641,234416,560,64,0.869742,0.00227306
11642,268071,560,64,0.888048,0.00366374
11643,306559,560,64,0.899491,0.00976827
11644,350573,560,64,0.917304,0.0111818
11645,400906,560,64,0.930644,0.00982382
11646,458465,560,64,0.930371,0.00925429
11647,524288,560,64,0.936052,0.00991727
11648,8192,640,64,0.106507,0.00476351
11649,9368,640,64,0.120005,0.00331155
11650,10713,640,64,0.134712,0.139477
11651,12251,640,64,0.123635,0.00376176
11652,14010,640,64,0.126809,0.00654409
11653,16022,640,64,0.129607,0.00376126
11654,18322,640,64,0.141755,0.00570944
11655,20953,640,64,0.145648,0.00902211
11656,23961,640,64,0.149355,0.00638176
11657,27401,640,64,0.158333,0.00518377
11658,31335,640,64,0.164147,0.0026537
11659,35834,640,64,0.185388,0.00678034
11660,40979,640,64,0.199691,0.00922402
11661,46862,640,64,0.213697,0.00286049
11662,53590,640,64,0.233636,0.00634924
11663,61284,640,64,0.258509,0.00225036
11664,70083,640,64,0.306512,0.00316477
11665,80145,640,64,0.350598,0.00249246
11666,91652,640,64,0.413217,0.00846306
11667,104810,640,64,0.49867,0.00535361
11668,119858,640,64,0.610749,0.00143584
11669,137066,640,64,0.792066,0.00316721
11670,156746,640,64,0.827951,0.0084708
11671,179250,640,64,0.866255,0.0627368
11672,204985,640,64,0.853207,0.00989571
11673,234416,640,64,0.860893,0.0096568
11674,268071,640,64,0.879563,0.00960157
11675,306559,640,64,0.874562,0.0148263
11676,350573,640,64,0.893692,0.0124572
11677,400906,640,64,0.920159,0.0110828
11678,458465,640,64,0.941464,0.00939335
11679,524288,640,64,0.95028,0.00877381
11680,8192,732,64,0.123766,0.00787929
11681,9368,732,64,0.139578,0.00269994
11682,10713,732,64,0.14167,0.0031127
11683,12251,732,64,0.144402,0.00484893
11684,14010,732,64,0.147495,0.00296498
11685,16022,732,64,0.149671,0.00426158
11686,18322,732,64,0.16388,0.00312373
11687,20953,732,64,0.169959,0.00656737
11688,23961,732,64,0.175823,0.0079629
11689,27401,732,64,0.18383,0.00405024
11690,31335,732,64,0.190807,0.00294781
11691,35834,732,64,0.217236,0.00390888
11692,40979,732,64,0.233668,0.00253577
11693,46862,732,64,0.251609,0.00335806
11694,53590,732,64,0.276069,0.00294845
11695,61284,732,64,0.306079,0.00202065
11696,70083,732,64,0.366673,0.00640515
11697,80145,732,64,0.430358,0.0098296
11698,91652,732,64,0.507752,0.00222469
11699,104810,732,64,0.615217,0.00584569
11700,119858,732,64,0.752418,0.000952448
11701,137066,732,64,0.963736,0.00944779
11702,156746,732,64,0.985975,0.00989605
11703,179250,732,64,1.00211,0.00990825
11704,204985,732,64,1.00627,0.00976584
11705,234416,732,64,1.01531,0.00998194
11706,268071,732,64,1.03834,0.00981583
11707,306559,732,64,1.04567,0.00966829
11708,350573,732,64,1.05603,0.0168057
11709,400906,732,64,1.06361,0.0179996
11710,458465,732,64,1.08478,0.022548
11711,524288,732,64,1.09489,0.0218661
11712,8192,837,64,0.146664,0.00558933
11713,9368,837,64,0.164751,0.00533098
11714,10713,837,64,0.166763,0.00585674
11715,12251,837,64,0.169527,0.00639776
11716,14010,837,64,0.173696,0.00325437
11717,16022,837,64,0.177028,0.0042291
11718,18322,837,64,0.195447,0.00862982
11719,20953,837,64,0.2026,0.00609611
11720,23961,837,64,0.207961,0.0047648
11721,27401,837,64,0.218076,0.00555432
11722,31335,837,64,0.227976,0.0103023
11723,35834,837,64,0.256978,0.000886951
11724,40979,837,64,0.275624,0.00465583
11725,46862,837,64,0.29947,0.0022962
11726,53590,837,64,0.336089,0.002495
11727,61284,837,64,0.381729,0.00987645
11728,70083,837,64,0.454985,0.00684657
11729,80145,837,64,0.527543,0.00145472
11730,91652,837,64,0.628281,0.0020496
11731,104810,837,64,0.741261,0.00103343
11732,119858,837,64,0.88762,0.00491635
11733,137066,837,64,1.13872,0.00711177
11734,156746,837,64,1.15702,0.00658999
11735,179250,837,64,1.17694,0.00933687
11736,204985,837,64,1.19224,0.00971281
11737,234416,837,64,1.19847,0.00880557
11738,268071,837,64,1.22221,0.00954362
11739,306559,837,64,1.2462,0.00937823
11740,350573,837,64,1.26519,0.00366059
11741,400906,837,64,1.28853,0.00804019
11742,458465,837,64,1.2969,0.00257383
11743,524288,837,64,1.32304,0.00441516
11744,8192,958,64,0.171547,0.00611773
11745,9368,958,64,0.190486,0.0012718
11746,10713,958,64,0.196715,0.0124179
11747,12251,958,64,0.196765,0.00413294
11748,14010,958,64,0.203842,0.00262324
11749,16022,958,64,0.204778,0.00287211
11750,18322,958,64,0.227824,0.0039493
11751,20953,958,64,0.234238,0.00334938
11752,23961,958,64,0.24156,0.0035415
11753,27401,958,64,0.252896,0.00484518
11754,31335,958,64,0.263346,0.00331125
11755,35834,958,64,0.30071,0.00181262
11756,40979,958,64,0.323415,0.00157161
11757,46862,958,64,0.356322,0.0135437
11758,53590,958,64,0.395711,0.0037014
11759,61284,958,64,0.446339,0.00244581
11760,70083,958,64,0.534993,0.00347795
11761,80145,958,64,0.62261,0.00178712
11762,91652,958,64,0.719975,0.00115529
11763,104810,958,64,0.850081,0.00160272
11764,119858,958,64,1.0193,0.00186266
11765,137066,958,64,1.34346,0.00961936
11766,156746,958,64,1.37203,0.00206296
11767,179250,958,64,1.39151,0.00325806
11768,204985,958,64,1.39559,0.00297408
11769,234416,958,64,1.39854,0.00533615
11770,268071,958,64,1.42379,0.00418446
11771,306559,958,64,1.44701,0.00278782
11772,350573,958,64,1.46498,0.00294715
11773,400906,958,64,1.50095,0.0016371
11774,458465,958,64,1.54071,0.0332397
11775,524288,958,64,1.54761,0.00973094
11776,8192,1095,64,0.193952,0.00451811
11777,9368,1095,64,0.213899,0.00323824
11778,10713,1095,64,0.218588,0.00383714
11779,12251,1095,64,0.22394,0.00992217
11780,14010,1095,64,0.230145,0.00632501
11781,16022,1095,64,0.234213,0.00544642
11782,18322,1095,64,0.255349,0.00645574
11783,20953,1095,64,0.263017,0.00388103
11784,23961,1095,64,0.27254,0.00478363
11785,27401,1095,64,0.28508,0.00277111
11786,31335,1095,64,0.298126,0.00367151
11787,35834,1095,64,0.339327,0.00604306
11788,40979,1095,64,0.364452,0.00400062
11789,46862,1095,64,0.395921,0.002168
11790,53590,1095,64,0.441164,0.00279368
11791,61284,1095,64,0.497975,0.00154784
11792,70083,1095,64,0.587804,0.0157175
11793,80145,1095,64,0.613385,0.0142331
11794,91652,1095,64,0.629269,0.0104275
11795,104810,1095,64,0.651981,0.0151778
11796,119858,1095,64,0.659317,0.0150932
11797,137066,1095,64,0.673483,0.0186069
11798,156746,1095,64,0.68242,0.0174096
11799,179250,1095,64,0.690293,0.0208825
11800,204985,1095,64,0.712275,0.0230597
11801,234416,1095,64,0.722704,0.0262388
11802,268071,1095,64,0.747013,0.0268832
11803,306559,1095,64,0.769171,0.024466
11804,350573,1095,64,0.807778,0.0425291
11805,400906,1095,64,0.839628,0.0249077
11806,458465,1095,64,0.8704,0.0254569
11807,524288,1095,64,0.940123,0.0165651
11808,8192,1252,64,0.221092,0.00776341
11809,9368,1252,64,0.247676,0.0049524
11810,10713,1252,64,0.251008,0.00138567
11811,12251,1252,64,0.254404,0.00722441
11812,14010,1252,64,0.262612,0.00759248
11813,16022,1252,64,0.266212,0.00175495
11814,18322,1252,64,0.294486,0.00605642
11815,20953,1252,64,0.301626,0.00756356
11816,23961,1252,64,0.31482,0.00975115
11817,27401,1252,64,0.325506,0.00853659
11818,31335,1252,64,0.341148,0.00492728
11819,35834,1252,64,0.38551,0.00384771
11820,40979,1252,64,0.413658,0.00425193
11821,46862,1252,64,0.457922,0.0198823
11822,53590,1252,64,0.503652,0.00239009
11823,61284,1252,64,0.572599,0.00435609
11824,70083,1252,64,0.671192,0.0117526
11825,80145,1252,64,0.703992,0.0114448
11826,91652,1252,64,0.722907,0.00989436
11827,104810,1252,64,0.747082,0.0098914
11828,119858,1252,64,0.758145,0.0133518
11829,137066,1252,64,0.772874,0.0140248
11830,156746,1252,64,0.786524,0.0119393
11831,179250,1252,64,0.803275,0.00959874
11832,204985,1252,64,0.834363,0.0161699
11833,234416,1252,64,0.864688,0.0337143
11834,268071,1252,64,0.858711,0.0194968
11835,306559,1252,64,0.873498,0.0229988
11836,350573,1252,64,0.915883,0.0229688
11837,400906,1252,64,0.961021,0.0178885
11838,458465,1252,64,1.00021,0.0163311
11839,524288,1252,64,1.04943,0.0138946
11840,8192,1432,64,0.265253,0.00179134
11841,9368,1432,64,0.290309,0.00509556
11842,10713,1432,64,0.302487,0.00444818
11843,12251,1432,64,0.303353,0.00489728
11844,14010,1432,64,0.313037,0.00520666
11845,16022,1432,64,0.317358,0.00340883
11846,18322,1432,64,0.349192,0.00480656
11847,20953,1432,64,0.391635,0.132414
11848,23961,1432,64,0.372177,0.00457324
11849,27401,1432,64,0.389588,0.0035811
11850,31335,1432,64,0.410894,0.00184915
11851,35834,1432,64,0.471645,0.00391944
11852,40979,1432,64,0.51301,0.00153455
11853,46862,1432,64,0.557667,0.00419609
11854,53590,1432,64,0.623782,0.00333186
11855,61284,1432,64,0.692248,0.00283484
11856,70083,1432,64,0.816771,0.00995094
11857,80145,1432,64,0.83757,0.0123034
11858,91652,1432,64,0.862805,0.0171111
11859,104810,1432,64,0.894166,0.018813
11860,119858,1432,64,0.903827,0.0166214
11861,137066,1432,64,0.973967,0.0964313
11862,156746,1432,64,0.95259,0.014805
11863,179250,1432,64,0.972253,0.0177295
11864,204985,1432,64,1.01046,0.0154869
11865,234416,1432,64,1.03506,0.0157069
11866,268071,1432,64,1.06012,0.0141224
11867,306559,1432,64,1.08812,0.0151555
11868,350573,1432,64,1.12377,0.0149965
11869,400906,1432,64,1.18441,0.00981462
11870,458465,1432,64,1.26475,0.0678656
11871,524288,1432,64,1.32333,0.00941304
11872,8192,1638,64,0.301798,0.00427943
11873,9368,1638,64,0.326538,0.00302256
11874,10713,1638,64,0.341653,0.00183925
11875,12251,1638,64,0.344066,0.00306974
11876,14010,1638,64,0.353852,0.0027394
11877,16022,1638,64,0.362416,0.00349239
11878,18322,1638,64,0.397387,0.00252512
11879,20953,1638,64,0.409555,0.00258166
11880,23961,1638,64,0.422322,0.00244155
11881,27401,1638,64,0.443713,0.00256683
11882,31335,1638,64,0.466821,0.00960849
11883,35834,1638,64,0.53432,0.00226724
11884,40979,1638,64,0.572991,0.00127929
11885,46862,1638,64,0.628625,0.00127696
11886,53590,1638,64,0.696234,0.000978372
11887,61284,1638,64,0.771678,0.00137489
11888,70083,1638,64,0.907431,0.00974894
11889,80145,1638,64,0.940421,0.0106549
11890,91652,1638,64,0.957522,0.0125631
11891,104810,1638,64,0.989108,0.0137983
11892,119858,1638,64,0.997024,0.014792
11893,137066,1638,64,1.0088,0.0187123
11894,156746,1638,64,1.0202,0.0217559
11895,179250,1638,64,1.04396,0.0171742
11896,204985,1638,64,1.20622,0.374795
11897,234416,1638,64,1.15085,0.0125541
11898,268071,1638,64,1.1847,0.0105175
11899,306559,1638,64,1.2313,0.0120571
11900,350573,1638,64,1.26865,0.00974066
11901,400906,1638,64,1.32224,0.00985343
11902,458465,1638,64,1.37297,0.00981861
11903,524288,1638,64,1.45735,0.00957621
11904,8192,1873,64,0.352936,0.00369428
11905,9368,1873,64,0.382145,0.00222175
11906,10713,1873,64,0.399301,0.00315941
11907,12251,1873,64,0.40351,0.00396048
11908,14010,1873,64,0.415396,0.00223537
11909,16022,1873,64,0.422656,0.00369748
11910,18322,1873,64,0.468172,0.00347141
11911,20953,1873,64,0.481606,0.00324633
11912,23961,1873,64,0.497476,0.000931912
11913,27401,1873,64,0.52392,0.00252079
11914,31335,1873,64,0.550861,0.0015389
11915,35834,1873,64,0.626832,0.00297983
11916,40979,1873,64,0.670581,0.0027201
11917,46862,1873,64,0.731634,0.00172631
11918,53590,1873,64,0.806676,0.00715063
11919,61284,1873,64,0.895677,0.00136601
11920,70083,1873,64,1.05084,0.00985569
11921,80145,1873,64,1.09172,0.0099127
11922,91652,1873,64,1.12229,0.0124761
11923,104810,1873,64,1.15811,0.0115685
11924,119858,1873,64,1.21624,0.105615
11925,137066,1873,64,1.19555,0.0100385
11926,156746,1873,64,1.22071,0.0102995
11927,179250,1873,64,1.24296,0.00958614
11928,204985,1873,64,1.28914,0.00898242
11929,234416,1873,64,1.36505,0.00992895
11930,268071,1873,64,1.4074,0.00854231
11931,306559,1873,64,1.4556,0.00422096
11932,350573,1873,64,1.50852,0.00715972
11933,400906,1873,64,1.548,0.0107257
11934,458465,1873,64,1.60647,0.0514023
11935,524288,1873,64,1.65037,0.0214363
11936,8192,2142,64,0.381635,0.00564008
11937,9368,2142,64,0.412875,0.00536834
11938,10713,2142,64,0.438524,0.00803992
11939,12251,2142,64,0.444025,0.00304033
11940,14010,2142,64,0.456915,0.000715662
11941,16022,2142,64,0.46696,0.00199067
11942,18322,2142,64,0.508785,0.00259744
11943,20953,2142,64,0.530314,0.00191158
11944,23961,2142,64,0.549744,0.00208362
11945,27401,2142,64,0.576797,0.00307304
11946,31335,2142,64,0.610054,0.0011406
11947,35834,2142,64,0.674102,0.0325504
11948,40979,2142,64,0.713833,0.0358385
11949,46862,2142,64,0.805875,0.202692
11950,53590,2142,64,0.776771,0.0475664
11951,61284,2142,64,0.787042,0.0447609
11952,70083,2142,64,0.809594,0.0491164
11953,80145,2142,64,0.819436,0.0379056
11954,91652,2142,64,0.85072,0.034905
11955,104810,2142,64,0.886927,0.029262
11956,119858,2142,64,0.930981,0.0302613
11957,137066,2142,64,0.955792,0.0291008
11958,156746,2142,64,0.99587,0.0259226
11959,179250,2142,64,1.09401,0.0485902
11960,204985,2142,64,1.12722,0.0186527
11961,234416,2142,64,1.20723,0.0239596
11962,268071,2142,64,1.28964,0.0259087
11963,306559,2142,64,1.35198,0.0188687
11964,350573,2142,64,1.44934,0.0190319
11965,400906,2142,64,1.54334,0.0244027
11966,458465,2142,64,1.64669,0.022964
11967,524288,2142,64,1.80386,0.02397
11968,8192,2449,64,0.448044,0.0035272
11969,9368,2449,64,0.480864,0.000851498
11970,10713,2449,64,0.510909,0.00166941
11971,12251,2449,64,0.51932,0.00289276
11972,14010,2449,64,0.533091,0.00382788
11973,16022,2449,64,0.545913,0.00308622
11974,18322,2449,64,0.595489,0.00232917
11975,20953,2449,64,0.623292,0.00204359
11976,23961,2449,64,0.650595,0.00204618
11977,27401,2449,64,0.689673,0.00252497
11978,31335,2449,64,0.72838,0.00148797
11979,35834,2449,64,0.800463,0.020898
11980,40979,2449,64,0.84975,0.0279484
11981,46862,2449,64,0.94783,0.124367
11982,53590,2449,64,0.943782,0.0346342
11983,61284,2449,64,0.956899,0.0255698
11984,70083,2449,64,0.983437,0.0218863
11985,80145,2449,64,1.00179,0.0197228
11986,91652,2449,64,1.03564,0.0177928
11987,104810,2449,64,1.07312,0.0211422
11988,119858,2449,64,1.12311,0.0206255
11989,137066,2449,64,1.14869,0.0191113
11990,156746,2449,64,1.23108,0.0725867
11991,179250,2449,64,1.26614,0.0174051
11992,204985,2449,64,1.35118,0.0133413
11993,234416,2449,64,1.43606,0.0113726
11994,268071,2449,64,1.52207,0.0139599
11995,306559,2449,64,1.62757,0.0118321
11996,350573,2449,64,1.74879,0.0113411
11997,400906,2449,64,1.89044,0.040897
11998,458465,2449,64,1.99169,0.0165294
11999,524288,2449,64,2.12116,0.0158084
12000,8192,2801,64,0.51419,0.00144807
12001,9368,2801,64,0.544122,0.00298287
12002,10713,2801,64,0.586935,0.00929076
12003,12251,2801,64,0.595694,0.00276325
12004,14010,2801,64,0.616134,0.00664138
12005,16022,2801,64,0.625929,0.00211745
12006,18322,2801,64,0.678119,0.00233974
12007,20953,2801,64,0.713458,0.00192644
12008,23961,2801,64,0.747266,0.000953905
12009,27401,2801,64,0.808532,0.0773238
12010,31335,2801,64,0.825983,0.00553059
12011,35834,2801,64,0.907237,0.0232574
12012,40979,2801,64,0.961196,0.0243574
12013,46862,2801,64,1.00188,0.0224968
12014,53590,2801,64,1.06961,0.0259421
12015,61284,2801,64,1.06947,0.0205205
12016,70083,2801,64,1.09982,0.023706
12017,80145,2801,64,1.11416,0.0235567
12018,91652,2801,64,1.15493,0.0214248
12019,104810,2801,64,1.19981,0.0233462
12020,119858,2801,64,1.26277,0.0206287
12021,137066,2801,64,1.29107,0.01698
12022,156746,2801,64,1.353,0.0175637
12023,179250,2801,64,1.4347,0.00995722
12024,204985,2801,64,1.50279,0.0183854
12025,234416,2801,64,1.6123,0.0368281
12026,268071,2801,64,1.68418,0.0118693
12027,306559,2801,64,1.79542,0.0125826
12028,350573,2801,64,1.93695,0.0112196
12029,400906,2801,64,2.07422,0.0098223
12030,458465,2801,64,2.21189,0.0120237
12031,524288,2801,64,2.41706,0.031621
12032,8192,3203,64,0.650863,0.00297611
12033,9368,3203,64,0.686956,0.00146411
12034,10713,3203,64,0.72192,0.00255382
12035,12251,3203,64,0.736694,0.000775126
12036,14010,3203,64,0.75418,0.00241019
12037,16022,3203,64,0.805358,0.0017832
12038,18322,3203,64,0.849323,0.00194832
12039,20953,3203,64,0.890361,0.00437957
12040,23961,3203,64,0.935018,0.00151364
12041,27401,3203,64,0.995228,0.000490747
12042,31335,3203,64,1.07161,0.0201836
12043,35834,3203,64,1.16437,0.0183593
12044,40979,3203,64,1.24227,0.065241
12045,46862,3203,64,1.27904,0.0200917
12046,53590,3203,64,1.3047,0.0224897
12047,61284,3203,64,1.3362,0.0255228
12048,70083,3203,64,1.36422,0.0316173
12049,80145,3203,64,1.42573,0.0277279
12050,91652,3203,64,1.4647,0.024372
12051,104810,3203,64,1.50941,0.026982
12052,119858,3203,64,1.5608,0.0266503
12053,137066,3203,64,1.6608,0.0200809
12054,156746,3203,64,1.76528,0.0118913
12055,179250,3203,64,1.86561,0.0121854
12056,204985,3203,64,1.95707,0.0136824
12057,234416,3203,64,2.07608,0.0067155
12058,268071,3203,64,2.25893,0.00220032
12059,306559,3203,64,2.40052,0.0116959
12060,350573,3203,64,2.59472,0.00393591
12061,400906,3203,64,2.79459,0.00625558
12062,458465,3203,64,2.99072,0.00527249
12063,524288,3203,64,3.2628,0.00200445
12064,8192,3663,64,0.703494,0.00271964
12065,9368,3663,64,0.744356,0.00280063
12066,10713,3663,64,0.783472,0.0030264
12067,12251,3663,64,0.819063,0.00378659
12068,14010,3663,64,0.835464,0.00512047
12069,16022,3663,64,0.853415,0.00355718
12070,18322,3663,64,0.917571,0.00235772
12071,20953,3663,64,1.00766,0.0870791
12072,23961,3663,64,1.01945,0.0010586
12073,27401,3663,64,1.06876,0.00194121
12074,31335,3663,64,1.12748,0.00161092
12075,35834,3663,64,1.21789,0.0181535
12076,40979,3663,64,1.29275,0.0192073
12077,46862,3663,64,1.35438,0.0242206
12078,53590,3663,64,1.43612,0.0213867
12079,61284,3663,64,1.45409,0.0201453
12080,70083,3663,64,1.5219,0.0747957
12081,80145,3663,64,1.50845,0.0239193
12082,91652,3663,64,1.57404,0.0222574
12083,104810,3663,64,1.6234,0.0254148
12084,119858,3663,64,1.6973,0.0231926
12085,137066,3663,64,1.75443,0.0177998
12086,156746,3663,64,1.84699,0.0150329
12087,179250,3663,64,1.95854,0.0139287
12088,204985,3663,64,2.07644,0.0117824
12089,234416,3663,64,2.19536,0.00985389
12090,268071,3663,64,2.33449,0.00982095
12091,306559,3663,64,2.5148,0.00155134
12092,350573,3663,64,2.7018,0.00506339
12093,400906,3663,64,2.87629,0.00105276
12094,458465,3663,64,3.08205,0.00680071
12095,524288,3663,64,3.30778,0.00499626
12096,8192,4189,64,0.757817,0.00298519
12097,9368,4189,64,0.797435,0.00214753
12098,10713,4189,64,0.838039,0.00320403
12099,12251,4189,64,0.880617,0.00242156
12100,14010,4189,64,0.900415,0.0016101
12101,16022,4189,64,0.926515,0.00131859
12102,18322,4189,64,0.979748,0.0404838
12103,20953,4189,64,1.04796,0.0475962
12104,23961,4189,64,1.12694,0.0609279
12105,27401,4189,64,1.19081,0.0575625
12106,31335,4189,64,1.25319,0.0957322
12107,35834,4189,64,1.25103,0.0420315
12108,40979,4189,64,1.2828,0.0397486
12109,46862,4189,64,1.33827,0.0359492
12110,53590,4189,64,1.38218,0.0375693
