nxP,nyQ,nzR,coarsen_type,relax_type,interp_type,P,Q,R,nthreads,ppn_count,nnodes,wall_time2,wall_time
4136,31,28,40,3,3,0,2,2,2,8,8,1,0.128785,0.368253
10139,29,51,69,1,8,11,1,2,2,32,4,1,0.889747,0.281586
34887,17,55,96,2,7,6,1,1,2,32,2,1,0.906711,0.130791
11338,18,118,81,3,0,9,1,4,4,8,16,1,0.678433,0.850555
12549,45,51,18,5,7,6,1,2,1,64,2,1,0.537179,0.118395
6821,22,38,48,5,2,10,1,2,4,8,8,1,0.336976,0.197179
8950,30,72,25,0,0,8,2,4,2,4,16,1,1.702656,0.380703
1069,106,116,33,1,4,11,1,2,1,64,2,1,2.988281,0.588464
45571,101,25,98,3,5,4,1,1,1,64,1,1,0.270675,0.168563
20545,16,61,27,6,1,8,1,4,2,16,8,1,0.388462,0.148024
1205,61,101,39,4,5,9,4,8,2,1,64,1,3.349922,9.582048
9473,117,87,33,2,6,12,4,4,1,4,16,1,4.409652,6.618702
30181,37,23,107,1,4,9,1,1,4,32,4,1,0.751875,0.249985
39095,63,67,50,6,4,11,1,2,1,64,2,1,1.512638,0.372016
1449,44,23,21,6,8,12,4,2,2,8,16,1,0.397864,0.386258
5202,28,16,85,3,4,6,2,2,8,4,32,1,0.300502,0.738297
23267,79,112,114,1,7,10,1,2,2,16,4,1,7.327351,1.810867
39453,39,46,37,4,8,5,1,2,1,64,2,1,0.467150,0.126850
6316,32,31,29,3,3,8,2,2,2,8,8,1,0.118901,0.215131
41376,73,52,40,4,4,7,2,1,1,64,2,1,0.922091,0.257365
16370,36,59,17,0,7,5,2,4,1,8,8,1,1.026650,0.167255
6223,45,68,121,1,1,13,2,4,4,4,32,1,5.359035,4.306779
1493,32,81,42,2,6,5,2,4,2,8,16,1,2.197393,1.232556
1224,54,84,59,4,4,2,1,2,1,64,2,1,1.373856,0.399112
24110,36,79,36,2,0,4,1,4,1,16,4,1,1.043363,0.181520
13436,76,32,63,5,7,13,4,2,2,8,16,1,1.951911,1.317182
36934,101,20,90,2,9,11,2,1,1,32,2,1,1.794958,0.213257
6297,32,27,77,1,1,6,2,1,4,8,8,1,0.610640,0.286421
9951,28,29,17,1,3,6,4,2,2,4,16,1,0.299623,0.214884
16248,31,21,100,5,4,1,2,1,4,8,8,1,0.467667,0.360421
1045,27,30,117,1,3,5,1,1,2,32,2,1,0.602472,0.167675
13357,64,119,107,3,0,5,1,2,1,64,2,1,0.875195,0.534314
1486,19,42,51,3,6,6,2,4,8,2,64,1,0.506089,6.596129
5579,42,32,107,2,8,5,2,2,4,8,16,1,2.604540,1.348568
156,36,33,78,1,7,12,1,1,4,16,4,1,0.665163,0.215751
3348,30,35,29,0,1,13,2,4,2,4,16,1,1.038116,0.677341
3524,30,21,42,3,6,11,2,2,4,4,16,1,0.141472,1.769423
3745,77,63,16,4,2,7,4,4,1,4,16,1,0.554123,1.045098
30214,26,124,96,1,3,13,1,2,2,32,4,1,2.220599,0.694373
46894,31,16,52,3,0,12,1,1,1,64,1,1,0.053798,0.024476
2948,16,61,115,3,8,13,1,4,8,2,32,1,0.612767,1.810449
27918,36,102,35,2,2,9,1,4,1,32,4,1,1.500289,0.288713
3487,44,81,51,2,6,3,2,4,4,2,32,1,3.181773,4.387917
20976,114,48,46,4,0,11,4,2,1,16,8,1,1.786375,0.683279
22707,33,21,21,5,8,7,2,2,1,16,4,1,0.164983,0.095649
34567,79,68,36,6,0,1,2,1,1,32,2,1,1.245986,0.199207
431,121,71,63,4,6,13,4,4,4,1,64,1,7.575908,52.125389
12104,64,28,24,2,4,11,4,2,2,8,16,1,1.129985,0.573513
7039,63,74,103,2,7,11,4,4,4,2,64,1,15.099771,21.300493
1333,24,92,74,0,3,4,1,2,1,32,2,1,4.035251,0.275763
2401,26,32,55,6,7,5,1,2,4,16,8,1,0.597721,0.256233
31319,17,57,38,0,8,13,1,2,2,32,4,1,1.062405,0.156510
9948,65,61,88,0,6,0,2,2,4,4,16,1,11.011085,9.808013
1972,37,27,105,4,5,4,4,2,8,2,64,1,1.238482,2.621011
383,17,96,35,5,3,12,2,8,2,2,32,1,0.613349,1.153513
4808,124,42,22,3,6,13,8,2,1,8,16,1,0.465298,2.311670
11131,36,20,69,5,8,1,2,2,4,8,16,1,0.665205,0.598843
39818,88,60,57,0,6,9,2,1,1,64,2,1,8.244516,0.427487
4313,37,18,60,4,3,12,4,2,4,2,32,1,0.397588,0.800838
32687,47,55,24,4,6,7,2,2,1,32,4,1,0.470640,0.175949
24468,52,30,50,3,0,9,2,1,2,16,4,1,0.160785,0.161721
45614,69,65,16,4,6,2,1,1,1,64,1,1,0.350636,0.066901
6104,50,22,115,3,8,3,2,1,4,8,8,1,0.263128,0.626498
1666,22,43,106,6,5,10,1,1,2,32,2,1,0.614664,0.122450
10084,91,29,92,1,0,8,4,1,4,4,16,1,2.222645,1.330797
7078,78,49,28,3,1,10,8,4,2,2,64,1,1.017349,13.048863
31501,39,104,41,6,0,13,1,4,1,32,4,1,1.190110,0.217284
3767,111,16,17,2,3,6,8,1,1,8,8,1,0.362676,0.150401
19147,80,29,76,6,5,12,4,1,2,16,8,1,1.603094,0.645320
7657,101,46,76,5,5,2,4,1,2,16,8,1,2.910467,1.324214
10006,54,77,18,4,4,13,4,4,1,4,16,1,0.527154,0.830346
2559,19,69,25,6,6,13,2,8,4,2,64,1,0.634259,1.318198
18633,38,101,92,6,5,3,1,4,2,16,8,1,2.749879,1.297952
7404,26,45,71,4,7,4,1,2,4,16,8,1,0.700251,0.359313
1662,93,96,49,6,7,12,4,8,2,2,64,1,8.301670,19.246982
2902,50,26,26,4,4,12,2,2,1,16,4,1,0.214629,0.128672
28291,34,84,19,2,5,4,1,4,1,32,4,1,0.736245,0.142361
797,37,40,18,1,9,13,4,8,2,1,64,1,0.742426,0.847977
12755,86,64,93,3,1,1,1,1,2,64,2,1,0.629576,0.720157
863,110,114,54,1,8,4,1,2,1,32,2,1,4.320747,0.783555
52,24,17,18,4,8,6,1,1,1,64,1,1,0.054600,0.019594
26864,47,22,63,3,4,12,2,1,2,16,4,1,0.132186,0.220295
33120,41,70,52,5,9,8,1,2,1,32,2,1,0.921678,0.186411
3310,23,34,72,3,4,1,2,2,8,4,32,1,0.346875,1.218247
35673,70,19,85,1,9,9,1,1,2,32,2,1,0.756652,0.171896
10394,37,48,115,3,4,8,2,2,4,4,16,1,0.767715,2.980304
2686,67,112,83,5,3,1,2,2,2,16,8,1,5.426335,4.496843
10758,22,83,71,1,6,7,1,4,4,8,16,1,1.587946,1.084481
35351,31,59,78,4,4,13,1,1,2,32,2,1,0.650086,0.233672
42857,102,48,23,2,6,12,2,1,1,64,2,1,1.348637,0.185330
2962,35,25,113,5,0,1,2,2,8,2,32,1,1.067700,1.277875
11136,37,16,83,0,0,6,1,1,2,32,2,1,1.172164,0.080540
1490,81,77,28,6,8,7,4,4,2,2,32,1,2.257613,3.367194
7504,48,116,16,3,9,12,4,8,2,2,64,1,0.825143,1.990861
11149,127,16,23,2,6,0,2,1,1,32,2,1,0.484000,0.096912
8075,96,64,72,2,8,4,4,4,4,1,64,1,10.590781,21.669051
26034,69,26,70,4,7,1,2,1,2,16,4,1,0.672212,0.265089
31017,52,16,20,5,6,8,4,1,1,32,4,1,0.231358,0.085324
24493,16,39,79,2,9,11,1,2,2,16,4,1,0.528050,0.133015
12155,18,55,42,5,4,0,1,4,4,8,16,1,0.552462,0.457288
36455,116,108,49,4,0,6,2,1,1,32,2,1,3.054206,0.473128
4449,24,20,99,2,0,4,2,2,8,4,32,1,1.001783,0.403572
3883,29,31,28,0,9,3,2,2,2,8,8,1,0.744948,0.145640
38948,93,32,46,0,3,4,2,1,1,64,2,1,3.626090,0.302710
45806,39,36,119,0,7,6,1,1,1,64,1,1,3.998728,0.152044
40869,46,20,31,0,8,10,2,1,1,64,2,1,0.880977,0.113000
2360,110,40,21,4,3,1,8,2,2,2,32,1,0.878557,1.967045
1306,53,17,112,0,6,5,4,2,8,1,64,1,4.567613,4.039067
23087,45,54,22,2,2,7,2,2,1,16,4,1,0.659287,0.166757
3604,49,102,71,6,8,10,2,4,4,2,32,1,4.295639,8.044581
8020,60,30,50,3,0,4,4,2,2,4,16,1,0.342341,0.786993
2690,25,49,108,4,6,11,1,1,4,32,4,1,0.728089,0.240409
2793,88,34,19,3,2,12,8,2,2,2,32,1,0.411558,5.560231
17197,81,125,26,4,9,5,2,4,1,8,8,1,1.467637,0.848170
2662,80,84,98,2,6,9,2,2,2,16,8,1,8.798460,3.528667
2713,37,35,122,0,2,4,2,1,4,16,8,1,4.582422,1.058248
31000,85,66,19,5,5,0,2,2,1,32,4,1,0.852983,0.227534
31654,32,102,18,1,8,10,1,4,1,32,4,1,0.542742,0.148390
33160,99,104,43,0,7,9,1,2,1,32,2,1,11.769333,0.602569
31425,29,17,29,1,0,2,2,1,2,32,4,1,0.229500,0.079002
47651,47,31,74,2,2,8,1,1,1,64,1,1,0.970134,0.097435
43051,26,35,49,6,3,9,1,1,1,64,1,1,0.278480,0.058580
8499,16,22,16,3,4,2,2,4,2,4,16,1,0.068552,0.105700
6287,78,95,18,5,1,5,4,8,1,2,32,1,1.302240,6.884537
36299,20,89,67,5,8,13,1,2,1,32,2,1,0.710353,0.175441
2614,19,38,87,6,0,12,2,4,8,2,64,1,0.971887,1.140492
14591,25,68,20,0,2,3,1,1,1,64,1,1,0.751876,0.047774
2468,19,44,53,3,3,1,2,4,8,2,64,1,0.477184,1.842146
32444,72,27,95,6,7,0,2,1,2,32,4,1,1.425938,0.366030
7869,83,20,62,1,6,7,8,2,4,1,64,1,2.321216,3.337475
1369,38,75,38,4,0,3,1,2,1,32,2,1,0.501456,0.118665
3915,50,89,17,0,3,6,4,8,1,2,32,1,2.413964,1.408853
35169,119,43,31,6,9,12,2,1,1,32,2,1,1.041522,0.206073
196,19,30,17,3,9,0,2,2,1,16,4,1,0.058891,0.046876
628,102,37,117,3,4,11,1,1,1,64,1,1,0.414334,0.456071
44642,28,100,78,3,1,1,1,1,1,64,1,1,0.240426,0.141867
395,16,70,37,2,7,10,2,8,4,1,64,1,1.403225,1.047376
2376,30,16,44,1,3,10,2,1,4,8,8,1,0.234384,0.120808
26828,20,16,38,4,4,6,2,1,2,16,4,1,0.106536,0.052368
14885,71,33,70,5,9,8,4,1,2,8,8,1,1.204852,0.659645
10659,125,34,17,3,0,1,8,2,1,4,16,1,0.264264,0.426814
7895,73,34,38,4,7,8,8,2,4,1,64,1,1.576848,2.397274
7624,20,17,28,1,6,11,2,2,2,16,8,1,0.270325,0.122152
446,69,89,59,4,5,12,4,4,4,1,64,1,4.942363,23.600096
15800,73,17,23,6,7,13,4,1,2,8,8,1,0.278330,0.132573
1175,23,21,122,0,1,6,2,2,8,2,32,1,2.017612,0.947858
4714,39,55,100,2,4,4,2,4,8,1,64,1,4.879918,7.741798
4470,41,31,31,0,6,3,4,2,2,4,16,1,1.266995,1.305273
15408,24,93,102,6,7,13,1,2,4,8,8,1,1.614858,0.707656
3170,121,49,56,3,3,11,8,2,2,2,32,1,2.097714,10.477537
2724,75,31,108,1,0,3,2,1,4,16,8,1,2.287484,0.761209
5702,26,70,96,5,3,3,2,4,4,4,32,1,1.802663,2.899332
4139,40,89,87,1,1,8,2,4,4,2,32,1,4.357523,4.350472
2744,17,39,18,0,9,6,1,4,1,16,4,1,0.343142,0.070230
29407,20,32,41,2,8,3,1,2,2,32,4,1,0.456871,0.132269
7598,70,27,67,3,8,12,8,2,4,1,64,1,1.452947,6.551280
5998,117,45,45,5,5,11,4,2,1,8,8,1,1.783517,1.086761
2138,115,70,22,5,0,0,4,2,1,8,8,1,1.303036,0.500070
8627,43,54,35,2,6,13,2,4,2,4,16,1,1.291619,1.240867
32150,99,68,124,1,2,7,2,1,2,32,4,1,6.289406,1.707433
938,26,36,29,3,1,9,1,2,1,32,2,1,0.082064,0.059418
35679,18,67,73,2,0,13,1,1,2,32,2,1,0.847661,0.111286
39494,110,60,33,4,7,11,2,1,1,64,2,1,1.335765,0.286312
4022,17,109,107,1,4,2,1,8,4,4,32,1,2.067837,2.466070
33859,18,31,17,6,9,11,1,2,1,32,2,1,0.095628,0.034308
2598,30,68,24,6,6,9,1,4,1,32,4,1,0.464463,0.137544
46662,26,38,119,6,2,13,1,1,1,64,1,1,0.656564,0.090018
2050,28,55,86,4,3,1,1,1,1,64,1,1,0.577667,0.119237
21766,85,17,25,1,6,2,4,1,2,16,8,1,0.536457,0.217790
338,80,72,60,4,4,10,2,2,1,16,4,1,1.820999,1.017333
4018,24,34,29,2,6,10,2,2,2,8,8,1,0.419717,0.176442
9891,17,50,109,1,0,13,1,1,4,32,4,1,0.714199,0.152603
5295,51,23,124,1,4,8,2,1,8,8,16,1,1.576818,1.465380
20393,29,78,56,5,3,0,1,4,2,16,8,1,1.123317,0.743861
35350,103,37,47,0,1,0,2,1,1,32,2,1,4.640084,0.239082
1702,24,50,60,1,2,4,2,4,8,2,64,1,1.374737,1.884729
2015,46,24,35,2,7,7,4,4,4,2,64,1,1.980071,1.241840
38998,49,115,70,0,3,3,1,2,1,64,2,1,10.366522,0.790223
3602,81,19,119,5,9,3,1,1,1,64,1,1,1.118687,0.111929
4711,120,66,24,0,5,5,4,4,1,8,16,1,6.095031,2.364187
171,18,119,19,4,0,8,1,4,1,16,4,1,0.229963,0.079583
44415,22,46,64,4,8,3,1,1,1,64,1,1,0.299439,0.057878
18577,36,103,44,6,2,7,1,4,2,16,8,1,1.518433,0.853220
5279,78,37,24,5,6,6,4,2,2,8,16,1,0.947991,0.875457
2834,24,53,18,5,2,13,2,8,2,2,32,1,0.295010,0.603522
38327,32,96,21,2,8,6,1,2,1,64,2,1,0.852844,0.125677
3835,29,22,23,6,9,6,2,2,2,8,8,1,0.173875,0.130738
22033,61,40,19,5,6,5,4,2,1,16,8,1,0.571119,0.278931
12343,25,50,59,2,8,8,2,2,4,8,16,1,1.554885,0.781499
13376,19,18,18,0,5,7,2,1,1,64,2,1,0.271452,0.056988
747,31,124,26,0,9,2,1,2,1,64,2,1,2.573224,0.148716
9610,50,70,84,4,2,2,1,2,2,16,4,1,1.385772,0.733230
3729,115,47,59,1,0,5,4,2,2,4,16,1,3.633490,2.029537
2631,70,17,22,4,9,2,8,2,4,2,64,1,0.467894,0.614078
3168,62,33,16,6,7,9,4,4,2,2,32,1,0.492833,0.504673
10313,31,36,23,0,8,5,2,4,2,4,16,1,0.897317,0.377835
210,45,29,33,1,6,5,4,4,4,1,64,1,2.027260,2.388172
30775,51,121,17,1,4,5,1,4,1,32,4,1,0.843696,0.308549
4044,71,68,52,1,7,3,4,4,2,2,32,1,3.671546,3.676813
12644,27,47,48,6,3,5,2,2,4,8,16,1,0.809008,0.895670
3410,48,111,29,3,5,2,1,2,1,32,2,1,0.196004,0.226463
767,99,37,85,2,2,9,8,2,4,1,64,1,7.382719,10.541250
5002,32,31,103,5,7,7,2,2,4,8,16,1,1.271984,0.835166
4670,37,46,18,4,5,2,4,4,2,4,32,1,0.392729,0.555480
2922,61,22,74,1,9,10,4,2,4,2,32,1,1.611285,1.446469
1332,60,94,29,0,5,3,4,8,2,2,64,1,6.747868,24.300203
41193,18,52,120,0,6,10,1,1,2,64,2,1,2.862871,0.178028
3618,33,84,22,2,1,11,2,8,2,2,32,1,1.147229,1.094238
291,61,42,17,6,2,7,8,4,2,1,64,1,0.860186,2.559805
19576,90,109,95,3,8,12,2,2,2,16,8,1,1.947571,6.846743
13030,92,16,106,6,2,3,4,1,4,8,16,1,1.435829,1.262169
39023,91,32,105,2,1,12,1,1,2,64,2,1,3.232600,0.325356
22765,114,20,23,5,1,13,4,1,1,16,4,1,0.371087,0.114158
12280,40,89,51,3,8,0,2,4,2,8,16,1,0.754976,2.343083
6530,46,122,104,2,0,2,1,4,2,8,8,1,6.337240,1.696420
26063,64,82,43,0,8,12,2,2,1,16,4,1,6.068230,0.646389
8419,121,45,18,1,1,8,8,2,1,4,16,1,0.922399,0.738632
38328,24,24,27,4,8,2,1,1,2,64,2,1,0.163211,0.065303
17846,78,60,39,3,4,2,4,2,1,8,8,1,0.422403,1.398889
46742,127,18,32,4,1,12,1,1,1,64,1,1,0.363341,0.054733
15378,41,27,98,4,3,6,2,1,4,8,8,1,0.619639,0.541345
5913,43,16,95,0,1,2,4,1,8,4,32,1,2.010049,0.729234
4974,18,39,41,5,8,1,2,4,4,4,32,1,0.466803,0.590802
12897,61,17,16,4,4,5,2,1,1,64,2,1,0.209342,0.059004
46030,32,81,59,6,3,0,1,1,1,64,1,1,0.862896,0.186294
12394,43,47,50,2,5,5,1,1,2,64,2,1,1.252617,0.173890
4795,26,66,57,4,8,4,1,4,4,8,16,1,0.814856,0.784859
4960,30,74,45,3,8,7,2,8,4,1,64,1,1.201293,4.395987
3666,16,23,88,0,9,13,2,2,8,2,32,1,1.090594,0.423897
2661,54,33,77,5,1,11,4,2,4,2,32,1,1.534715,2.161245
696,124,94,49,0,6,13,8,4,2,1,64,1,26.324007,136.213997
38414,111,26,47,6,5,2,2,1,1,64,2,1,1.025379,0.192097
31046,36,17,121,5,3,11,1,1,4,32,4,1,0.577649,0.190895
3705,29,24,52,6,4,2,4,2,4,2,32,1,0.420517,0.920279
9135,40,105,24,3,3,7,1,4,1,16,4,1,0.180613,0.325958
21397,76,60,42,5,9,11,2,2,2,16,8,1,1.856125,0.785169
2063,46,69,59,3,2,5,4,4,4,2,64,1,1.880858,28.852353
7674,51,41,91,6,6,0,2,2,4,4,16,1,1.637350,2.619111
5907,27,51,61,0,1,2,2,4,4,4,32,1,2.899193,1.663913
4491,19,33,42,5,5,7,2,2,4,4,16,1,0.304079,0.266416
35626,24,19,124,3,7,1,1,1,2,32,2,1,0.123635,0.102209
8018,16,122,42,2,9,4,2,8,4,1,64,1,2.028396,2.003056
154,70,18,49,5,6,12,8,2,4,1,64,1,0.970189,2.055627
6854,45,58,22,0,2,9,4,4,2,4,32,1,2.229143,3.209358
2236,120,33,40,5,1,2,8,2,4,2,64,1,2.202917,3.934658
25789,31,33,83,6,8,1,1,1,4,16,4,1,0.537205,0.229468
37682,94,37,92,1,1,5,2,1,1,32,2,1,2.077013,0.310151
27793,127,22,44,1,3,1,4,1,1,32,4,1,0.964790,0.310571
3111,104,46,30,2,2,9,8,2,2,2,32,1,2.531360,3.605361
4694,18,23,32,4,7,7,2,4,4,2,32,1,0.243070,0.244586
14931,29,104,87,5,1,0,1,4,2,8,8,1,1.752251,0.914150
17218,45,68,43,4,6,13,2,2,2,8,8,1,0.738901,1.079708
31075,78,18,25,1,2,12,4,1,1,32,4,1,0.381302,0.115336
14611,30,112,20,6,5,6,2,4,1,8,8,1,0.518834,0.240208
2704,38,25,29,1,4,5,2,1,2,16,4,1,0.293474,0.155354
7575,92,52,88,2,8,4,2,2,2,16,8,1,5.742110,1.951457
16474,44,120,17,2,8,8,2,4,1,8,8,1,1.078966,0.400286
3323,17,52,28,3,5,5,2,4,2,4,16,1,0.149131,1.235198
13641,119,16,107,0,0,0,4,1,4,8,16,1,6.158731,0.902520
6345,39,27,50,5,6,13,2,2,2,8,8,1,0.432621,0.408105
7979,28,26,54,6,2,12,2,2,4,4,16,1,0.375832,0.397289
45502,67,20,24,2,1,9,1,1,1,64,1,1,0.326203,0.035152
8768,74,127,73,0,6,9,2,2,1,16,4,1,18.647057,4.776408
13827,59,20,59,4,7,9,1,1,1,64,1,1,0.343824,0.057708
12929,27,115,25,1,8,11,1,2,1,64,2,1,0.627118,0.148516
33717,31,72,25,2,2,4,1,2,1,32,2,1,0.576401,0.106307
35616,33,52,125,0,0,0,1,1,2,32,2,1,5.333452,0.254229
34695,49,69,122,1,6,2,1,1,2,32,2,1,2.452582,0.571097
29903,31,37,16,4,5,6,2,2,1,32,4,1,0.222323,0.088486
7367,17,58,23,5,3,9,2,4,2,4,16,1,0.251940,0.300128
35843,99,29,94,6,4,5,2,1,1,32,2,1,1.690854,0.433648
9327,21,103,101,5,7,3,1,4,4,4,16,1,1.795315,1.226960
8031,74,23,32,5,5,12,4,2,2,4,16,1,0.529814,0.595453
1296,26,22,16,2,5,8,2,1,1,64,2,1,0.221640,0.056855
6856,75,26,38,3,0,2,4,2,4,4,32,1,0.429481,0.870393
5051,30,22,124,6,8,12,2,1,8,4,16,1,0.642899,0.661399
34773,106,21,57,6,3,12,2,1,1,32,2,1,0.813608,0.202069
1793,89,24,23,3,2,11,8,2,2,2,32,1,0.340132,4.788539
30886,65,27,28,3,6,6,4,1,1,32,4,1,0.181232,0.151266
12124,104,26,42,5,0,6,8,1,2,8,16,1,1.213989,0.592619
2393,40,67,77,6,4,10,2,4,4,2,32,1,2.527704,5.545224
18735,31,16,75,6,0,10,2,1,4,16,8,1,0.466753,0.159404
12306,59,36,105,1,2,3,2,2,4,8,16,1,2.679341,2.259860
45509,46,19,61,3,2,11,1,1,1,64,1,1,0.087574,0.055014
1490,54,26,34,1,7,7,2,1,1,32,2,1,0.398153,0.102120
3518,77,111,77,0,5,1,4,4,2,2,32,1,29.576977,65.491422
39485,108,19,78,0,6,11,2,1,1,64,2,1,4.144874,0.219202
14246,70,68,85,1,3,8,2,2,2,8,8,1,3.503662,2.294360
29159,21,49,105,2,5,12,1,1,4,32,4,1,1.239931,0.195601
7276,16,124,71,6,9,2,1,8,8,2,64,1,1.670365,2.235522
2203,34,18,65,3,1,2,4,2,4,4,32,1,0.287628,2.762026
11848,37,46,57,2,6,6,2,2,4,8,16,1,2.024233,1.053001
9229,64,101,70,6,6,1,1,2,2,16,4,1,2.906502,1.325911
29827,50,54,27,5,7,12,2,2,1,32,4,1,0.672484,0.205298
15457,39,69,83,6,1,8,1,2,4,8,8,1,1.547275,0.920527
2761,47,48,110,4,1,1,2,2,8,2,32,1,2.168610,3.901411
1144,90,28,28,6,3,3,8,2,2,2,32,1,0.740535,1.365781
31539,108,39,16,4,9,2,4,1,1,32,4,1,0.480593,0.144763
7560,24,117,47,5,2,6,2,8,4,1,64,1,2.165071,4.492346
4223,17,17,64,5,7,1,2,2,4,4,16,1,0.232377,0.186455
313,17,21,49,3,7,13,2,4,8,1,64,1,0.314195,0.575066
34878,92,17,66,4,4,0,2,1,1,32,2,1,0.520121,0.155828
32339,19,17,20,3,4,3,2,1,2,32,4,1,0.092384,0.064557
17431,16,26,16,4,8,7,2,2,2,8,8,1,0.087230,0.071150
1304,20,42,47,4,7,4,2,4,4,2,32,1,0.460496,0.602603
31655,112,38,47,5,6,8,4,1,1,32,4,1,1.530374,0.373344
778,112,102,61,4,1,13,2,1,1,64,2,1,3.467945,0.577955
15257,106,69,39,0,8,0,4,2,1,8,8,1,8.055216,1.499989
9238,43,19,35,3,5,7,4,2,2,4,16,1,0.168565,1.418384
20759,26,56,19,0,9,11,2,4,1,16,8,1,0.998107,0.155713
8185,125,28,63,0,3,12,4,1,2,16,8,1,6.479407,1.372761
24184,49,105,39,5,4,0,1,4,1,16,4,1,1.278835,0.608509
2622,89,85,80,6,6,2,2,2,1,16,4,1,3.867143,2.060507
10725,67,46,24,5,7,4,2,2,1,32,4,1,0.676483,0.191738
14506,70,16,18,0,7,8,1,1,1,64,1,1,0.474628,0.039070
3138,16,28,39,0,1,11,2,4,4,2,32,1,0.730057,0.427786
2939,27,75,18,5,2,5,1,4,1,16,4,1,0.268541,0.107845
12184,46,19,69,3,1,3,1,1,2,32,2,1,0.103878,0.105891
41819,74,17,16,5,3,11,2,1,1,64,2,1,0.251443,0.072031
7710,109,19,51,3,4,8,8,2,4,1,64,1,1.262234,3.671713
7045,87,115,71,6,8,3,4,4,4,2,64,1,10.403522,47.804297
2429,26,60,80,0,6,8,1,2,2,32,4,1,3.358280,0.284198
7524,22,19,16,5,7,5,4,4,4,2,64,1,0.441398,0.462844
9743,17,104,29,1,7,6,1,8,2,4,16,1,0.567069,0.309135
32505,100,17,60,1,6,5,2,1,2,32,4,1,0.889058,0.214184
13394,52,107,51,6,8,12,1,2,1,64,2,1,1.910569,0.358805
40783,30,17,24,2,2,8,2,1,1,64,2,1,0.260622,0.062074
43790,29,25,106,3,7,12,1,1,1,64,1,1,0.126791,0.075864
1792,17,91,33,1,1,0,2,8,2,2,32,1,0.806173,0.845290
44617,35,112,17,1,8,2,1,1,1,64,1,1,0.409536,0.064440
4955,87,58,20,5,6,6,8,4,2,1,64,1,1.724543,5.417948
17594,32,54,16,1,1,9,2,4,1,8,8,1,0.289752,0.117988
9667,22,24,53,6,2,13,2,2,4,4,16,1,0.281701,0.292282
16422,57,103,59,5,3,11,2,2,2,8,8,1,2.506779,2.152589
2539,24,23,82,5,7,4,1,1,4,16,4,1,0.330762,0.116760
6578,48,51,88,6,9,3,2,4,4,2,32,1,2.257217,3.475951
46,37,39,92,0,5,1,2,4,8,1,64,1,7.083256,4.051563
31101,24,38,17,6,4,3,2,2,1,32,4,1,0.213984,0.097940
34758,41,23,23,2,1,10,2,1,1,32,2,1,0.271133,0.050432
16506,94,20,55,6,6,4,4,1,2,8,8,1,0.739925,0.608064
32520,20,40,30,3,9,9,1,2,2,32,4,1,0.147576,0.095692
2457,90,91,67,3,6,13,2,2,2,8,8,1,1.152061,16.630791
35580,50,124,29,5,4,13,1,2,1,32,2,1,1.123763,0.316607
26777,41,19,19,6,4,13,4,1,1,16,4,1,0.135674,0.072669
36999,71,42,56,1,5,13,2,1,1,32,2,1,1.118931,0.199577
12542,116,90,88,6,4,6,2,1,1,64,2,1,6.231721,1.360463
35082,33,74,16,4,3,3,1,2,1,32,2,1,0.219359,0.104490
9575,30,104,72,0,9,10,1,4,4,4,16,1,6.591499,1.370685
248,107,36,79,3,7,5,8,2,4,1,64,1,4.389681,11.265961
39627,23,21,104,6,8,10,1,1,2,64,2,1,0.456086,0.110674
6799,106,70,25,0,4,6,8,4,1,2,32,1,6.236145,4.350394
37720,38,67,43,2,7,4,1,2,1,32,2,1,1.109890,0.166993
34127,68,118,99,6,4,13,1,2,1,32,2,1,4.605562,1.205393
3367,65,27,116,5,5,10,2,1,4,16,8,1,1.835916,0.873405
32219,23,24,30,0,5,2,1,2,2,32,4,1,0.560814,0.099202
33987,17,27,17,1,3,5,1,2,1,32,2,1,0.094347,0.036552
1917,56,43,26,6,1,0,8,4,2,2,64,1,1.062908,2.512993
45545,30,35,83,6,3,12,1,1,1,64,1,1,0.507669,0.084554
23145,66,23,66,1,2,8,2,1,2,16,4,1,0.748736,0.287459
6751,34,28,56,2,5,2,4,2,4,4,32,1,1.212912,0.732976
6817,93,24,34,1,3,12,4,1,2,8,8,1,0.667159,0.392578
273,45,69,34,0,9,7,4,8,2,1,64,1,5.383234,2.820340
3346,89,21,76,4,0,7,4,1,2,16,8,1,1.167619,0.423694
27382,40,16,83,4,1,2,1,1,4,16,4,1,0.271489,0.101369
3275,45,40,70,2,2,0,1,1,2,64,2,1,1.432006,0.212517
13870,111,27,37,0,3,0,8,1,2,8,16,1,3.501656,1.341385
4593,16,93,36,2,7,7,1,8,2,4,16,1,0.776300,0.315946
31486,44,111,33,1,9,8,1,4,1,32,4,1,1.241843,0.273044
740,72,51,80,3,8,0,4,4,4,1,64,1,3.819024,20.924006
31239,23,94,18,6,0,4,1,4,1,32,4,1,0.381312,0.091481
3907,71,33,90,1,3,3,4,1,4,4,16,1,1.944335,1.948541
3676,24,55,61,2,6,1,1,4,4,4,16,1,1.100282,0.752297
553,16,39,37,3,7,9,2,8,4,1,64,1,0.410116,0.653536
22692,17,18,97,2,6,6,1,1,4,16,4,1,0.328945,0.106567
5145,41,16,73,0,1,6,4,1,8,4,32,1,1.626777,0.573033
26242,22,51,79,4,8,2,1,2,2,16,4,1,0.427341,0.234274
5262,57,97,127,5,5,3,2,2,4,4,16,1,5.809359,6.973645
