nxP,nyQ,nzR,coarsen_type,relax_type,interp_type,P,Q,R,nthreads,ppn_count,nnodes,wall_time2,wall_time
2407,124,80,84,5,2,6,2,2,2,16,8,1,6.888193,4.443927
5910,90,104,107,3,0,12,2,2,2,8,8,1,1.953003,4.963701
43243,69,66,119,2,5,5,1,1,1,64,1,1,4.739254,0.254176
1451,96,123,86,4,0,11,1,2,1,32,2,1,4.480169,0.829897
30244,109,91,75,1,6,4,2,2,1,32,4,1,5.482318,1.498302
3001,115,106,68,2,0,11,2,1,1,32,2,1,8.156801,0.655598
11602,73,114,76,5,5,2,1,2,1,32,2,1,3.835100,0.687149
11772,86,99,86,1,0,7,2,4,2,8,16,1,8.541522,5.081851
37539,122,88,111,6,4,6,2,1,1,32,2,1,7.587585,1.780122
32572,105,93,82,6,9,4,2,2,1,32,4,1,5.357941,1.159945
6721,90,96,86,5,1,1,4,4,2,4,32,1,10.857326,12.031976
3958,104,86,84,1,0,9,4,4,2,4,32,1,9.266013,7.232130
22043,121,77,124,4,5,12,2,2,2,16,8,1,6.762315,6.238031
28834,109,67,103,1,2,13,2,1,2,32,4,1,5.647827,1.523420
7,125,65,117,5,9,4,4,4,4,1,64,1,15.648628,60.965723
91,88,121,103,4,9,0,4,4,4,1,64,1,15.789001,84.910769
5801,109,75,66,6,0,2,4,2,2,8,16,1,4.967160,3.470512
15172,79,102,64,3,0,4,2,2,2,8,8,1,1.050493,2.561157
40405,85,122,78,3,0,10,1,2,1,64,2,1,0.972198,0.547676
1257,68,89,66,4,1,10,1,2,1,64,2,1,2.085387,0.358459
39868,64,66,102,0,5,11,1,1,2,64,2,1,11.425123,0.584297
41567,123,119,81,3,9,2,2,1,1,64,2,1,1.162457,1.270644
5031,85,91,79,0,6,0,2,4,2,8,16,1,20.995686,39.016378
8160,111,99,96,2,0,7,4,2,2,4,16,1,14.928204,40.577320
2442,81,70,67,0,2,8,4,4,2,4,32,1,13.454986,36.398270
109,79,84,119,1,6,5,4,4,4,1,64,1,20.477303,36.831896
10645,68,79,110,4,8,10,1,2,2,32,4,1,3.004692,1.106024
3570,124,77,127,5,2,3,1,1,1,64,1,1,7.196934,0.836407
23963,97,68,64,3,4,1,2,2,1,16,4,1,0.600504,1.873148
6159,95,83,99,4,6,1,4,2,4,4,32,1,6.232018,21.970775
11673,71,76,122,5,4,1,2,2,4,8,16,1,7.139147,8.646443
5715,68,87,74,3,6,7,2,4,4,4,32,1,2.294091,35.139218
8188,66,64,122,2,3,2,4,4,4,1,64,1,12.046581,22.578162
39553,68,112,95,2,1,11,1,2,1,64,2,1,7.236137,0.611259
35245,77,86,103,6,8,2,1,1,2,32,2,1,4.000871,0.953313
5625,91,64,81,6,1,5,4,2,4,4,32,1,5.273422,32.639782
19755,77,80,123,5,8,13,2,2,2,16,8,1,6.400095,4.015815
11535,121,72,84,4,5,3,4,2,2,8,16,1,5.225636,9.898988
39766,118,103,80,1,9,6,2,1,1,64,2,1,6.823301,0.796168
3975,95,99,108,6,4,4,2,2,4,4,16,1,8.196394,15.329900
42286,75,87,115,4,2,8,1,1,2,64,2,1,3.531768,0.780345
27403,81,93,101,4,7,3,1,2,2,16,4,1,3.744925,1.546964
32610,80,80,119,1,3,4,2,1,2,32,4,1,5.476244,1.844177
1061,96,65,78,0,4,2,4,4,4,1,64,1,21.684083,27.576659
45588,91,100,67,2,4,12,1,1,1,64,1,1,5.531601,0.525058
1759,65,71,79,2,9,11,1,1,1,64,1,1,3.265452,0.187478
1663,96,121,79,4,8,8,4,4,2,2,32,1,8.258700,22.394472
31739,70,121,73,6,8,4,1,2,2,32,4,1,4.020021,1.330699
24099,83,100,66,6,0,7,2,2,1,16,4,1,3.626200,0.859964
31366,126,68,107,4,9,13,2,1,2,32,4,1,4.593760,1.574664
28050,86,95,127,2,0,0,1,2,2,32,4,1,10.863244,1.168549
2522,73,92,85,4,6,12,1,2,2,16,4,1,2.688386,1.785211
3970,90,103,109,4,3,6,2,2,4,4,16,1,6.766120,13.317200
2637,65,91,111,3,6,12,2,4,4,2,32,1,3.922249,82.297158
17585,72,70,120,1,1,12,2,2,2,8,8,1,5.069989,2.386250
32507,90,74,73,0,8,8,2,2,1,32,4,1,13.607029,1.120672
5350,126,106,78,3,1,12,4,4,4,2,64,1,9.755713,245.872781
40822,98,124,101,5,0,3,1,2,1,64,2,1,7.559512,0.741655
12101,68,92,88,3,1,5,2,4,2,8,16,1,1.942928,23.605015
17489,66,78,111,1,2,0,2,2,2,8,8,1,4.824786,2.667414
4786,71,65,72,4,0,12,2,2,4,8,16,1,2.532903,2.208753
17911,92,101,126,0,6,2,2,2,2,8,8,1,33.432634,43.473568
44165,117,90,76,5,2,1,1,1,1,64,1,1,4.664159,0.528106
20500,104,106,93,6,3,0,2,2,2,16,8,1,8.754421,7.281767
11907,104,91,88,5,5,1,2,1,1,32,2,1,5.107450,0.777820
4860,68,82,111,1,1,6,2,2,4,8,16,1,7.053257,28.902316
23857,100,80,113,1,4,10,2,1,2,16,4,1,6.596570,2.845145
3140,71,109,97,3,9,5,1,2,1,32,2,1,0.732127,0.703326
9745,120,91,78,0,5,5,4,2,2,4,16,1,27.640191,47.151701
10222,64,73,84,1,6,2,1,2,2,32,4,1,2.917967,0.764567
47018,115,82,119,6,6,11,1,1,1,64,1,1,6.317209,0.678242
8458,69,76,111,2,6,8,2,2,4,4,16,1,7.849721,6.670023
25277,107,120,75,2,4,12,2,2,1,16,4,1,10.276424,2.917992
10099,119,92,96,3,5,10,4,2,2,4,16,1,3.750931,43.506921
7325,79,104,75,6,0,8,2,2,2,16,8,1,4.917580,2.032607
20864,89,123,80,5,5,12,2,2,2,16,8,1,7.488796,4.013109
2572,87,86,71,6,8,6,2,2,1,32,4,1,3.753735,0.982452
32996,66,104,109,2,4,8,1,1,2,32,2,1,7.228515,1.246603
3542,86,81,121,4,2,12,4,2,4,2,32,1,7.358092,23.389296
43290,122,97,118,1,3,12,1,1,1,64,1,1,7.945439,0.964419
30715,70,69,111,0,0,11,2,1,2,32,4,1,14.946286,0.743528
39,85,70,106,3,0,5,2,1,2,16,4,1,0.847207,1.015914
31587,75,112,72,5,0,3,2,2,1,32,4,1,3.960756,0.817845
11969,125,86,90,5,3,10,2,1,1,32,2,1,6.195826,1.435077
32812,127,91,89,3,7,11,2,1,1,32,2,1,1.196807,1.586727
4066,96,85,94,0,9,3,4,2,2,4,16,1,23.525469,5.389338
11532,70,97,105,2,6,3,2,2,4,8,16,1,10.072013,6.957745
23820,114,90,77,5,3,4,2,2,1,16,4,1,5.109708,2.087085
1861,111,99,79,1,0,5,2,2,2,16,8,1,8.122359,3.166771
4613,75,112,80,1,8,11,2,4,4,2,32,1,9.256358,12.862268
33264,126,68,96,6,6,12,2,1,1,32,2,1,5.106095,1.031426
41399,92,117,86,1,5,5,1,2,1,64,2,1,6.044502,0.786955
34852,90,87,103,1,4,10,1,1,2,32,2,1,5.306825,1.338004
2681,74,123,77,1,9,11,2,4,4,2,32,1,10.091606,11.213800
5317,114,71,89,3,2,8,4,2,2,4,16,1,2.541219,37.663637
1153,121,124,78,3,8,13,4,4,4,1,64,1,14.108275,153.414266
27255,87,64,65,2,5,3,2,1,2,16,4,1,3.917602,0.674197
1671,71,109,109,5,5,4,2,4,4,2,32,1,9.065170,17.058066
36254,64,81,69,0,4,10,1,2,1,32,2,1,9.432217,0.738478
28504,69,111,82,0,3,1,1,2,2,32,4,1,17.634459,1.760560
19048,68,71,109,0,2,9,2,2,2,16,8,1,15.825896,5.186598
2952,92,69,77,1,2,9,2,1,1,32,2,1,3.211278,0.628832
12206,82,119,119,6,5,13,2,4,2,8,16,1,11.173308,13.433485
5684,87,116,80,6,8,3,4,4,2,4,32,1,7.774546,16.726550
41991,107,123,89,4,8,10,1,2,1,64,2,1,5.836989,1.080895
6826,78,73,82,1,4,5,4,2,4,2,32,1,6.952744,11.772441
411,81,111,91,5,5,13,4,4,4,1,64,1,15.925107,98.946544
32924,86,73,67,1,7,9,2,1,1,32,2,1,2.897848,0.484402
29,100,114,76,5,2,6,2,2,1,16,4,1,5.697698,2.536292
28049,119,88,126,3,2,9,2,1,2,32,4,1,1.748653,6.393273
36614,101,65,67,1,6,9,2,1,1,32,2,1,2.928193,0.577095
28784,79,95,126,6,0,1,1,2,2,32,4,1,6.246397,1.308712
6464,127,65,87,4,3,12,2,2,2,8,8,1,4.029326,4.795409
44605,96,124,70,1,2,2,1,1,1,64,1,1,4.883866,0.553688
1704,97,102,80,4,6,4,1,1,1,64,1,1,3.393230,0.481201
3898,83,92,103,6,5,12,2,4,4,4,32,1,9.975687,14.092207
4105,78,106,123,2,3,1,2,4,4,2,32,1,21.044175,21.905682
28023,70,73,79,0,4,6,1,2,2,32,4,1,11.573360,1.240344
39758,99,80,73,2,7,11,2,1,1,64,2,1,6.186809,0.647491
768,103,82,106,2,2,12,1,1,2,64,2,1,9.067069,1.058982
40726,87,72,76,1,1,4,2,1,1,64,2,1,3.358553,0.437900
6174,97,98,107,3,7,3,2,4,4,4,32,1,6.356654,42.232233
3946,96,116,126,2,1,8,2,2,4,4,16,1,18.522819,10.745874
4710,98,97,68,0,7,4,4,4,2,2,32,1,23.364853,13.581475
8046,73,78,73,0,3,0,2,4,2,4,16,1,13.322278,5.856861
5243,67,79,69,5,2,8,2,4,2,8,16,1,3.631030,5.145488
1312,94,99,70,2,4,2,4,4,2,2,32,1,10.807321,17.748153
7849,101,67,119,3,0,9,4,4,4,1,64,1,9.835742,34.628727
2367,77,98,70,1,2,8,2,2,2,16,8,1,5.044774,2.834790
37430,112,76,97,6,3,3,2,1,1,32,2,1,5.007353,1.173635
1423,117,119,72,1,4,0,1,2,1,64,2,1,6.677011,1.355156
17287,83,121,101,6,2,2,2,2,2,8,8,1,6.906207,7.508421
11620,96,79,121,0,3,13,2,2,4,8,16,1,30.548206,13.771761
26290,69,105,125,1,6,8,1,2,2,16,4,1,6.132766,2.449024
18935,93,95,108,0,4,8,2,2,2,16,8,1,28.792846,7.195397
15100,92,69,122,0,8,6,4,4,4,2,64,1,42.295110,330.199585
44016,101,66,73,6,3,3,1,1,1,64,1,1,2.863437,0.442208
47713,92,115,88,3,5,6,1,1,1,64,1,1,0.859500,0.523795
7506,86,88,67,4,0,0,2,2,2,16,8,1,3.165457,1.665202
30525,90,91,67,2,4,2,2,2,1,32,4,1,6.150114,1.325324
38118,98,118,82,3,5,11,1,2,1,64,2,1,1.032366,1.419359
2554,89,77,90,2,6,10,2,1,2,32,4,1,7.104520,1.139413
33028,118,127,78,6,8,9,1,2,1,32,2,1,7.280894,1.492677
3120,67,100,75,0,7,6,2,4,4,2,32,1,20.248212,9.740797
41067,69,99,76,3,0,4,1,2,1,64,2,1,0.630691,0.474844
19873,97,124,92,2,0,0,2,2,2,16,8,1,14.250277,3.037247
3647,68,84,75,6,1,13,2,2,2,16,8,1,3.594168,2.008829
1339,91,74,123,1,4,8,4,4,4,1,64,1,19.813527,42.624807
42515,76,80,66,3,1,6,1,2,1,64,2,1,0.611822,0.422353
4395,73,70,65,2,8,6,4,2,2,4,16,1,5.016552,3.807256
15966,86,92,84,4,5,13,2,2,2,8,8,1,3.630663,4.067103
14018,77,84,64,5,4,7,2,4,2,8,16,1,4.239851,5.206504
8621,83,91,98,1,8,1,1,2,2,16,4,1,5.231494,1.816727
4835,73,99,88,5,2,7,2,4,2,8,16,1,6.401412,12.877285
686,110,120,79,4,6,9,4,4,2,4,32,1,8.773163,28.051587
20122,85,79,116,3,3,9,2,2,2,16,8,1,1.821736,5.898939
32896,74,102,66,5,0,6,1,2,1,32,2,1,3.084490,0.390991
31001,80,64,125,5,3,7,2,1,2,32,4,1,4.447325,1.611086
2313,112,69,94,1,2,12,4,2,4,4,32,1,9.985529,11.317498
44633,77,94,90,6,4,6,1,1,1,64,1,1,3.887421,0.544538
43249,96,73,112,5,8,10,1,1,1,64,1,1,4.599905,0.455922
3599,111,92,90,3,9,1,4,4,2,2,32,1,5.671726,26.942590
22503,122,76,97,2,0,8,2,2,2,16,8,1,11.740356,2.512870
4261,68,84,113,6,3,2,2,2,2,8,8,1,4.300050,3.715816
3585,73,114,92,1,7,4,2,4,4,2,32,1,10.384282,14.482926
10489,65,117,126,6,3,11,2,2,4,4,16,1,8.076716,12.988295
13295,64,80,69,5,5,6,1,2,1,64,2,1,2.488658,0.337342
5361,93,71,65,5,5,7,4,2,2,4,16,1,3.980952,4.560624
12448,64,109,72,1,5,5,2,4,2,8,16,1,5.909083,4.155303
35911,110,88,93,0,3,6,2,1,1,32,2,1,24.525534,1.717634
14366,115,85,104,4,8,13,2,2,2,8,8,1,5.618057,6.035190
33184,72,77,115,4,8,12,1,1,2,32,2,1,2.777231,0.881493
968,111,79,69,0,7,1,4,4,2,2,32,1,27.806018,11.711512
47603,114,64,95,6,8,10,1,1,1,64,1,1,4.235027,0.412918
9641,79,114,86,1,8,9,2,4,2,4,16,1,7.521513,7.423774
46922,111,73,104,5,9,3,1,1,1,64,1,1,4.836863,0.380506
12233,103,86,92,5,3,7,4,2,2,8,16,1,8.090671,15.811498
12281,99,95,81,4,7,12,4,2,2,8,16,1,5.907782,6.931302
28624,105,68,89,5,0,9,2,1,2,32,4,1,4.423394,0.818229
41722,102,72,106,2,5,2,1,1,2,64,2,1,7.942681,0.747353
31755,117,96,79,6,1,10,2,2,1,32,4,1,6.238022,1.338608
1026,72,83,116,2,0,4,2,2,4,4,16,1,9.202267,4.319453
5293,82,120,121,4,4,5,2,4,4,4,32,1,9.730503,25.136940
13904,96,112,92,3,1,12,1,1,1,64,1,1,0.755317,0.710214
1142,83,76,106,4,6,7,2,2,4,4,16,1,4.561027,8.773657
36140,86,88,67,3,5,10,1,2,1,32,2,1,0.594898,0.784451
35177,76,79,98,6,9,4,1,1,2,32,2,1,3.500965,0.624138
27759,79,89,86,1,6,8,1,2,2,32,4,1,4.537426,1.164693
10920,85,84,69,1,2,12,2,2,1,32,4,1,3.788526,0.959115
6611,108,112,89,4,3,9,4,4,2,4,32,1,8.955108,21.179027
14773,117,121,108,4,5,12,2,2,2,8,8,1,8.273823,7.969788
198,115,85,93,3,1,2,4,4,4,1,64,1,10.791370,200.167081
2812,80,116,107,0,1,6,2,4,4,4,32,1,37.230006,99.360477
39693,117,113,78,1,2,9,2,1,1,64,2,1,7.092915,1.146023
23420,81,122,78,6,8,6,2,2,1,16,4,1,5.010065,1.940501
4323,108,106,101,2,6,4,4,4,2,2,32,1,18.855446,45.045417
4319,88,86,126,6,3,4,4,2,4,2,32,1,9.735466,25.216690
16057,91,86,77,6,3,8,2,2,2,8,8,1,4.318194,3.778030
47414,98,113,93,4,2,6,1,1,1,64,1,1,4.641973,0.755224
5056,88,81,78,3,1,0,4,2,2,4,16,1,1.847058,22.587504
36884,88,81,64,0,9,0,2,1,1,32,2,1,11.984030,0.440873
9747,90,117,72,6,2,11,2,2,1,32,4,1,5.203758,1.785105
18210,123,123,121,4,5,11,2,2,2,8,8,1,9.825976,10.600016
21123,76,82,76,0,1,11,2,2,2,16,8,1,14.905834,3.526848
11632,82,92,67,5,0,3,2,4,2,8,16,1,4.568858,3.117509
760,78,92,69,0,9,2,1,2,1,64,2,1,13.282316,0.518618
43908,65,71,119,5,0,10,1,1,1,64,1,1,3.118507,0.216003
42495,115,92,82,0,1,10,2,1,1,64,2,1,23.747660,0.929583
7219,103,101,125,1,6,4,4,4,4,2,64,1,24.080895,105.671306
7413,81,121,105,3,0,0,2,2,2,16,8,1,2.121581,4.667711
2246,81,113,71,0,6,7,2,2,1,16,4,1,18.084436,4.389628
11442,114,70,110,5,9,4,4,2,2,8,16,1,7.820236,5.772281
39939,89,108,89,3,7,7,1,2,1,64,2,1,1.260202,1.087692
12684,70,117,109,6,2,9,1,2,1,64,2,1,5.594234,0.924504
13930,84,66,122,3,7,8,1,1,1,64,1,1,0.720352,0.436587
2903,73,90,70,5,0,4,4,4,2,2,32,1,4.767518,6.176630
41993,70,76,76,6,9,11,1,2,1,64,2,1,2.697116,0.364677
13455,87,98,126,2,5,1,1,1,2,64,2,1,10.595938,0.925433
7642,87,73,64,3,5,6,4,2,2,4,16,1,1.538929,16.624451
1436,107,79,93,0,3,8,4,2,4,2,32,1,28.239583,20.881026
6358,69,69,104,6,7,1,2,2,2,8,8,1,4.087409,2.146530
6322,94,80,80,1,4,1,2,2,2,8,8,1,5.423964,4.082186
2278,71,81,88,4,6,1,4,4,4,2,64,1,6.283982,33.905778
2664,64,122,90,4,1,8,1,2,2,16,4,1,3.418889,1.351010
7455,99,101,69,0,7,3,4,4,4,2,64,1,31.961959,41.995607
19555,72,65,81,1,9,12,2,2,2,16,8,1,4.025479,1.429543
4458,108,125,66,2,8,4,4,4,2,4,32,1,14.180028,16.913833
14729,120,100,80,5,1,10,1,1,1,64,1,1,5.939341,0.432530
19015,93,80,64,0,8,6,2,2,2,16,8,1,15.238044,4.000593
15707,79,119,90,4,7,12,2,2,2,8,8,1,4.834703,3.866318
5639,83,85,65,3,6,11,4,4,2,4,32,1,2.246433,36.812611
8919,112,73,71,6,2,2,2,2,1,16,4,1,3.755270,1.632482
31775,76,64,87,5,0,11,2,1,2,32,4,1,2.917714,0.559123
8869,94,82,97,5,9,10,2,1,2,16,4,1,4.959482,1.405323
3539,79,80,71,2,8,11,2,4,2,8,16,1,7.303147,3.866767
36399,87,127,68,3,0,2,1,2,1,32,2,1,0.706575,0.814241
30521,86,81,75,3,1,7,2,2,1,32,4,1,0.888396,1.620743
4958,82,71,88,0,8,6,2,2,4,8,16,1,18.040911,5.569240
2770,103,92,86,6,4,3,2,2,1,32,4,1,5.383398,2.102095
19024,81,117,83,6,8,2,2,2,2,16,8,1,5.889634,4.213124
681,67,108,99,1,5,10,4,4,4,1,64,1,19.224828,32.248230
890,124,99,75,3,3,8,2,1,1,32,2,1,0.967279,1.521404
1798,101,84,79,6,6,9,1,1,1,64,1,1,3.933322,0.427695
34321,110,91,118,1,7,2,1,1,2,32,2,1,7.667617,1.423690
3729,109,80,87,1,5,6,1,1,1,64,1,1,4.508966,0.363354
8646,120,86,122,0,5,3,2,1,2,16,4,1,34.262809,4.564147
5005,106,71,64,6,0,1,4,2,2,4,16,1,4.910957,3.190405
4674,107,109,67,0,8,6,2,4,2,8,16,1,27.205717,8.298284
13932,79,106,109,1,8,3,1,1,1,64,1,1,4.972740,0.556677
33763,79,112,67,4,1,10,1,2,1,32,2,1,2.764595,0.539866
35920,99,107,78,4,9,5,1,2,1,32,2,1,3.789056,0.760428
22928,64,107,64,5,5,10,2,2,1,16,4,1,2.881936,0.866905
19375,122,95,98,4,5,2,2,2,2,16,8,1,6.667623,6.924253
13337,100,101,112,1,4,9,2,2,4,8,16,1,11.877637,13.358528
12982,84,105,110,2,9,5,1,1,2,64,2,1,9.687117,0.979080
6332,82,116,118,5,5,4,2,4,4,4,32,1,10.860584,19.548398
2887,93,68,110,4,9,3,1,1,2,32,2,1,3.098492,0.734587
23428,76,126,123,1,7,13,1,2,2,16,4,1,8.147707,2.266544
18700,107,66,103,1,0,5,2,2,2,16,8,1,6.791138,2.224709
20592,78,93,102,6,9,13,2,2,2,16,8,1,6.138460,2.634748
7835,65,69,80,5,8,1,2,2,2,16,8,1,3.318789,1.936997
3720,67,106,73,0,0,9,2,4,4,2,32,1,18.397538,6.925319
42402,69,74,85,2,3,0,1,1,2,64,2,1,4.496011,0.625276
17503,117,104,94,4,4,6,2,2,2,8,8,1,6.590392,7.261858
5849,90,75,65,4,1,13,4,4,2,4,32,1,3.606735,12.947104
46938,98,64,123,4,3,4,1,1,1,64,1,1,3.256695,0.590281
41958,73,121,64,4,1,6,1,2,1,64,2,1,2.841640,0.486626
29655,75,65,120,2,7,2,2,1,2,32,4,1,6.540870,1.085519
39914,112,95,119,5,0,1,1,1,2,64,2,1,7.946599,0.882778
13955,97,111,77,4,5,12,1,1,1,64,1,1,3.534468,0.383972
96,116,87,85,1,1,5,1,1,1,64,1,1,4.970021,0.387694
755,64,88,107,2,2,1,4,4,4,1,64,1,23.007006,25.106398
5460,100,75,70,6,9,3,4,2,2,4,16,1,4.308266,4.100733
28830,116,108,117,6,2,13,2,1,2,32,4,1,9.759515,2.950599
13141,125,112,127,4,2,3,2,2,4,8,16,1,11.799176,28.331511
41120,109,71,87,0,1,6,2,1,1,64,2,1,18.558240,0.739043
21284,113,66,93,3,9,8,2,2,2,16,8,1,1.691382,2.348433
1609,118,72,66,4,2,2,4,4,4,2,64,1,6.860569,67.529022
3761,107,87,84,5,9,2,4,2,2,8,16,1,7.011655,6.046286
1139,69,86,99,4,3,11,2,2,4,4,16,1,3.670806,7.791604
307,68,95,103,3,3,10,4,4,4,1,64,1,8.171804,35.530377
5175,68,86,82,3,8,1,2,4,4,4,32,1,2.251655,11.206733
6105,84,106,91,1,3,4,2,4,4,4,32,1,9.420689,15.621191
1172,71,120,117,0,9,1,4,4,4,1,64,1,66.480150,50.714329
45011,68,78,102,6,3,6,1,1,1,64,1,1,3.095134,0.411725
1663,79,120,99,3,0,2,1,2,1,64,2,1,0.940687,0.839811
10874,87,72,81,1,5,7,2,1,2,32,4,1,4.097750,0.813656
1193,87,80,94,2,9,12,4,4,4,1,64,1,18.536367,29.505191
42588,99,88,118,3,6,2,1,1,2,64,2,1,1.036794,2.310286
13116,113,108,82,6,8,2,2,1,1,64,2,1,6.403597,1.116995
45705,84,85,71,1,4,0,1,1,1,64,1,1,2.935131,0.450409
36801,94,74,74,3,5,4,2,1,1,32,2,1,0.544784,1.469949
8091,74,113,87,5,2,4,2,4,2,4,16,1,5.790249,9.861352
789,76,85,82,1,1,0,4,4,4,1,64,1,13.559376,18.165056
17251,94,124,110,0,2,3,2,2,2,8,8,1,36.625842,41.211524
3152,101,79,100,0,4,10,2,1,1,64,2,1,21.870819,1.306365
5087,78,70,98,0,6,6,2,2,4,4,16,1,17.553320,16.719657
3642,104,119,116,6,9,9,2,4,2,4,16,1,11.863133,11.344165
45437,89,85,111,0,7,7,1,1,1,64,1,1,21.347664,0.642200
20397,67,74,79,3,3,6,2,2,2,16,8,1,1.088931,3.008019
35748,84,64,68,0,6,6,2,1,1,32,2,1,9.811295,0.658919
900,91,91,80,5,9,4,4,4,2,2,32,1,7.016311,11.761478
5394,89,122,75,2,7,10,4,4,2,4,32,1,15.372942,15.863031
3706,79,73,74,1,8,6,4,2,4,2,32,1,6.508453,11.980479
1015,126,98,67,3,0,3,4,2,2,4,16,1,2.784545,8.714554
16364,72,64,77,6,1,3,2,2,2,8,8,1,2.487236,1.469447
160,105,69,108,3,3,13,4,4,4,1,64,1,9.303382,71.987360
1813,105,95,88,5,3,1,4,4,4,2,64,1,27.642885,52.838532
13054,121,106,80,3,5,2,2,1,1,64,2,1,1.043370,1.430086
13418,98,72,74,6,4,2,4,2,2,8,16,1,4.747791,6.492092
833,67,68,110,4,0,3,4,4,4,1,64,1,6.819395,21.087221
5494,88,95,121,1,1,2,2,2,4,8,16,1,10.076643,8.641619
9241,72,122,87,4,5,13,2,4,2,4,16,1,4.878899,11.090203
39985,64,72,96,6,1,2,1,1,2,64,2,1,2.860249,0.434883
45359,96,93,64,0,5,5,1,1,1,64,1,1,14.080240,0.467923
5346,108,64,124,0,4,6,4,2,4,4,32,1,32.631493,21.431237
14843,78,79,100,1,6,13,4,4,4,2,64,1,14.941573,25.655253
32117,84,123,89,6,9,0,1,2,2,32,4,1,5.991590,1.588136
13987,105,91,119,0,5,7,1,1,1,64,1,1,29.200789,0.781552
23773,113,115,121,4,3,1,1,2,2,16,4,1,7.440542,4.863980
1873,77,96,91,3,7,4,2,2,2,16,8,1,1.764032,4.024551
11419,111,87,117,1,8,0,2,2,4,8,16,1,13.252407,9.279945
16120,124,85,105,0,1,4,2,2,2,8,8,1,31.911391,28.632663
21890,108,116,83,4,8,13,2,2,2,16,8,1,6.079314,5.515170
18394,66,73,102,3,5,13,2,2,2,8,8,1,1.030195,10.004588
31564,75,84,66,3,0,10,2,2,1,32,4,1,0.722992,0.534505
8444,77,122,117,4,6,4,2,4,2,4,16,1,6.893854,23.219284
27618,98,65,64,0,5,13,2,2,1,16,4,1,11.179504,1.679974
35598,91,74,80,2,5,3,2,1,1,32,2,1,5.324063,0.521739
10052,80,64,65,5,1,7,2,1,2,32,4,1,2.509872,0.570429
435,72,69,82,4,2,0,4,2,4,2,32,1,3.603857,11.192718
12886,120,84,73,6,5,11,4,2,2,8,16,1,7.538668,6.694733
4582,98,70,111,3,4,8,4,2,4,4,32,1,3.855567,17.460369
2814,64,73,116,3,1,9,2,4,4,4,32,1,2.605770,34.585635
47795,104,82,114,2,9,10,1,1,1,64,1,1,8.926475,0.436477
6375,73,88,99,3,6,2,2,4,4,2,32,1,3.771489,79.711883
3360,71,97,116,5,7,6,2,2,2,16,8,1,6.899895,3.486769
20947,107,95,118,3,9,7,2,2,2,16,8,1,2.865974,4.283056
12327,109,93,109,5,8,6,2,1,1,64,2,1,7.279643,1.095783
15628,84,87,74,0,6,1,4,4,4,2,64,1,33.146887,119.471853
6017,67,91,69,1,2,12,2,2,2,8,8,1,3.798832,2.511078
2083,65,80,116,2,8,7,1,2,2,32,4,1,6.671588,1.082398
500,121,94,79,5,8,3,1,1,1,64,1,1,5.435342,0.562225
2234,100,120,116,5,9,6,1,2,2,16,4,1,9.026071,2.536259
21652,118,94,90,5,8,3,2,2,2,16,8,1,7.624816,4.704188
18189,92,117,82,5,1,0,2,2,2,8,8,1,6.297236,3.534539
13255,94,69,110,5,5,11,1,1,2,64,2,1,4.561313,0.681735
3772,91,72,66,5,3,5,4,4,2,4,32,1,4.729982,8.137432
6079,96,64,76,0,1,13,4,2,4,4,32,1,17.481858,23.271599
11817,69,81,88,2,9,6,1,1,2,32,2,1,4.902515,0.544356
27291,114,66,90,6,6,4,2,1,2,16,4,1,4.382725,1.952520
2897,99,120,123,4,8,13,2,4,4,2,32,1,12.931594,49.602268
36448,109,98,78,3,4,9,2,1,1,32,2,1,0.869237,1.581957
25205,94,108,108,1,8,11,1,2,2,16,4,1,7.569101,2.588245
927,109,125,87,3,1,11,1,2,1,32,2,1,1.069211,6.299809
7842,94,85,92,4,5,12,4,2,2,4,16,1,4.895048,9.114417
14863,69,75,102,5,6,8,4,4,4,2,64,1,9.154806,24.639313
5071,70,88,121,1,8,7,2,2,4,4,16,1,7.494760,19.098467
19911,73,97,67,3,0,3,2,2,2,16,8,1,1.115254,2.094433
18286,71,100,80,0,7,2,2,2,2,8,8,1,16.381092,2.714512
258,71,86,109,4,8,9,4,4,4,1,64,1,9.397783,39.310644
15101,118,76,82,4,6,3,2,2,2,8,8,1,4.094490,7.323179
5669,85,73,124,0,1,10,2,2,4,8,16,1,26.038027,43.798836
585,69,110,65,0,8,5,1,1,1,64,1,1,12.255857,0.442816
15253,84,110,69,0,5,4,2,2,2,8,8,1,18.180887,17.053850
8900,73,102,74,3,9,2,1,2,2,16,4,1,0.718714,1.348072
13084,109,74,70,5,8,4,2,1,1,64,2,1,3.751121,0.622042
30602,119,100,118,0,1,12,2,1,2,32,4,1,39.395832,2.984619
20464,65,125,99,3,8,2,2,2,2,16,8,1,1.668013,5.855184
26645,76,80,90,6,7,5,1,2,2,16,4,1,3.610031,1.097388
33032,78,105,124,1,0,9,1,1,2,32,2,1,6.249157,0.883857
6496,67,101,67,2,2,9,4,4,2,2,32,1,8.015610,12.326304
2855,78,76,65,3,8,2,2,2,1,16,4,1,0.541012,1.377618
4173,105,122,119,0,8,9,2,4,2,4,16,1,47.295147,19.290344
35557,94,126,69,6,7,8,1,2,1,32,2,1,5.203155,0.867728
42630,85,79,102,3,3,3,1,1,2,64,2,1,0.747681,1.419584
39383,127,114,69,2,5,7,2,1,1,64,2,1,10.545500,0.919028
